DIFF_CMD	*HASH_VALUE	title_id	name	women_name
DIFF CHANGED 1152 	_770BB8D14DA00C40	gn_infected_gibbai_high_chief_event	Chef de Horde Gibbaï Infecté	
DIFF SWAP 1763 1153				
DIFF CHANGED 1153 	_DEA7540F68D792B1	gn_infected_cute_high_chief_event	Chef de Horde Cute Infecté	
DIFF SWAP 1564 1154				
DIFF CHANGED 1154 	_1BD0952738456673	gn_infected_frahar_hero_event	Chef Frahar Infecté	
DIFF SWAP 1353 1155				
DIFF CHANGED 1155 	_D9E0712715552A75	gn_infected_gibbai_hero_event	Chef Gibbaï Infecté	
DIFF SWAP 1893 1156				
DIFF CHANGED 1156 	_70660A476F3FA5C8	gn_infected_cute_hero_event	Chef Cute Infecté	
DIFF SWAP 1430 1157				
DIFF CHANGED 1157 	_56A7324E37BACBC6	gn_infected_frahar_defender_event	Protecteur Frahar Infecté	
DIFF SWAP 1352 1158				
DIFF CHANGED 1158 	_56A7044E33DA83C8	gn_infected_gibbai_defender_event	Protecteur Gibbaï Infecté	
DIFF SWAP 1693 1159				
DIFF CHANGED 1159 	_F5B832FE4D82EDE6	gn_infected_cute_defender_event	Protecteur Cute Infecté	
DIFF SWAP 1578 1160				
DIFF CHANGED 1160 	_3A3D08A34441DBFD	gn_infected_frahar_guard_leader_event	Chef des Gardes Frahar Infecté	
DIFF SWAP 1326 1161				
DIFF CHANGED 1161 	_3A14E49D02C0BBFE	gn_infected_gibbai_guard_leader_event	Chef des Gardes Gibbaï Infecté	
DIFF SWAP 1294 1162				
DIFF CHANGED 1162 	_E3BE44161269383C	gn_infected_cute_guard_leader_event	Chef des Gardes Cute Infecté	
DIFF SWAP 1431 1163				
DIFF CHANGED 1163 	_BDEFADE255731A6B	gn_infected_frahar_guard_event	Garde Frahar Infecté	
DIFF SWAP 1328 1164				
DIFF CHANGED 1164 	_BDEF7FE25193D26D	gn_infected_gibbai_guard_event	Garde Gibbaï Infecté	
DIFF SWAP 1635 1165				
DIFF CHANGED 1165 	_DB029983F5BBC072	gn_infected_cute_guard_event	Garde Cute Infecté	
DIFF SWAP 1223 1166				
DIFF CHANGED 1166 	_2A250157B1ACAF47	gn_infected_frahar_raid_leader_event	Chef des Agresseurs Frahar Infecté	
DIFF SWAP 1570 1167				
DIFF CHANGED 1167 	_A835B9582FBC8148	gn_infected_gibbai_raid_leader_event	Chef des Agresseurs Gibbaï Infecté	
DIFF SWAP 1552 1168				
DIFF CHANGED 1168 	_7F3617C90DACFB41	gn_infected_cute_raid_leader_event	Chef des Agresseurs Cute Infecté	
DIFF SWAP 1355 1169				
DIFF CHANGED 1169 	_F7692F7E3F15ABD8	gn_infected_frahar_raider_event	Agresseur Frahar Infecté	
DIFF SWAP 1595 1170				
DIFF CHANGED 1170 	_37D80F7EBDFC87D3	gn_infected_gibbai_raider_event	Agresseur Gibbaï Infecté	
DIFF SWAP 1415 1171				
DIFF CHANGED 1171 	_87D25FDCCDA28A67	gn_infected_cute_raider_event	Agresseur Cute Infecté	
DIFF SWAP 1306 1172				
DIFF CHANGED 1172 	_19D4C18583DB1F08	gn_infected_frahar_hunt_leader_event	Chef de Patrouille Frahar Infecté	
DIFF SWAP 1594 1173				
DIFF CHANGED 1173 	_1974A17C41EBFB86	gn_infected_gibbai_hunt_leader_event	Chef de Patrouille Gibbaï Infecté	
DIFF SWAP 1264 1174				
DIFF CHANGED 1174 	_CE7B0225934F8403	gn_infected_cute_hunt_leader_event	Chef de Patrouille Cute Infecté	
DIFF SWAP 1263 1175				
DIFF CHANGED 1175 	_FAF70AF312FDBFD5	gn_infected_frahar_patrol_event	Patrouille Frahar Infectée	
DIFF SWAP 1572 1176				
DIFF CHANGED 1176 	_B807E6F3EF0D83D7	gn_infected_gibbai_patrol_event	Patrouille Gibbaï Infectée	
DIFF SWAP 1548 1177				
DIFF CHANGED 1177 	_168C07B9C6B542A8	gn_infected_cute_patrol_event	Patrouille Cute Infectée	
DIFF SWAP 1249 1178				
DIFF CHANGED 1178 	_C1C2D25AE94F8DB9	gn_frahar_high_chief_event	Grand Chef Frahar	
DIFF SWAP 1575 1179				
DIFF CHANGED 1179 	_0199D24B295E95B0	gn_gibbai_high_chief_event	Grand Chef Gibbaï	
DIFF SWAP 1572 1180				
DIFF CHANGED 1180 	_B67859E0684C4423	gn_cute_high_chief_event	Grand Chef Cute	
DIFF SWAP 1248 1181				
DIFF CHANGED 1181 	_ABC54BC228B88A8D	gn_frahar_hero_event	Héros Frahar	
DIFF SWAP 1574 1182				
DIFF CHANGED 1182 	_A9D54BB987587685	gn_gibbai_hero_event	Héros Gibbaï	
DIFF SWAP 1615 1183				
DIFF CHANGED 1183 	_86E7F48010E9DCAD	gn_cute_hero_event	Héros Cute	
DIFF SWAP 1245 1184				
DIFF CHANGED 1184 	_40FA26F487BE1D1D	gn_frahar_defender_event	Défenseur Frahar	
DIFF SWAP 1616 1185				
DIFF CHANGED 1185 	_3E0A26EBE65E0915	gn_gibbai_defender_event	Défenseur Gibbaï	
DIFF SWAP 1824 1186				
DIFF CHANGED 1186 	_BFEF4DD3F51708B6	gn_cute_defender_event	Défenseur Cute	
DIFF SWAP 1254 1187				
DIFF CHANGED 1187 	_A7D0050165F72461	gn_frahar_shaman_event	Chaman Frahar	
DIFF SWAP 1417 1188				
DIFF CHANGED 1188 	_E7A705F2A5062C58	gn_gibbai_shaman_event	Chaman Gibbaï	
DIFF SWAP 1365 1189				
DIFF CHANGED 1189 	_20F3A8B164B7FC8E	gn_cute_shaman_event	Chaman Cute	
DIFF SWAP 1247 1190				
DIFF CHANGED 1190 	_10F44FA0D7439EE1	gn_frahar_guard_leader_event	Chef des Gardes Frahar	
DIFF SWAP 1640 1191				
DIFF CHANGED 1191 	_50F4459755F37ED9	gn_gibbai_guard_leader_event	Chef des Gardes Gibbaï	
DIFF SWAP 1790 1192				
DIFF CHANGED 1192 	_58CB3D75FBCBDA72	gn_cute_guard_leader_event	Chef des Gardes Cute	
DIFF SWAP 1246 1193				
DIFF CHANGED 1193 	_22C3A4142368F0B9	gn_frahar_guard_event	Garde Frahar	
DIFF SWAP 1639 1194				
DIFF CHANGED 1194 	_A2C3A48823A8F8A7	gn_gibbai_guard_event	Garde Gibbaï	
DIFF SWAP 1629 1195				
DIFF CHANGED 1195 	_62A95453A4D8B49F	gn_cute_guard_event	Garde Cute	
DIFF SWAP 1256 1196				
DIFF CHANGED 1196 	_DE45DA8EB5A17983	gn_frahar_witch_doctor_event	Guérisseur Frahar	
DIFF SWAP 1467 1197				
DIFF CHANGED 1197 	_1EE5DE7CF5417DF7	gn_gibbai_witch_doctor_event	Guérisseur Gibbaï	
DIFF SWAP 1263 1198				
DIFF CHANGED 1198 	_45FD958704F0B945	gn_cute_witch_doctor_event	Guérisseur Cute	
DIFF SWAP 1250 1199				
DIFF CHANGED 1199 	_EAE64FDD8FC2B980	gn_frahar_hunt_leader_event	Chef de Patrouille Frahar	
DIFF CHANGED 1200 	_89E637D54D72BD77	gn_gibbai_hunt_leader_event	Chef de Patrouille Gibbaï	
DIFF SWAP 1471 1201				
DIFF CHANGED 1201 	_4AF42233D6E66D54	gn_cute_hunt_leader_event	Chef de Patrouille Cute	
DIFF SWAP 1251 1202				
DIFF CHANGED 1202 	_FF80ADCC246E5525	gn_frahar_patrol_event	Patrouille Frahar	
DIFF SWAP 1271 1203				
DIFF CHANGED 1203 	_7FEFB1C324E55916	gn_gibbai_patrol_event	Patrouille Gibbaï	
DIFF SWAP 1643 1204				
DIFF CHANGED 1204 	_AC0E79319C949CA0	gn_cute_patrol_event	Patrouille Cute	
DIFF SWAP 1252 1205				
DIFF CHANGED 1205 	_C8C1D24D207D9677	gn_frahar_raid_leader_event	Chef de Raid Frahar	
DIFF SWAP 1299 1206				
DIFF CHANGED 1206 	_86D1AE45201D906E	gn_gibbai_raid_leader_event	Chef de Raid Gibbaï	
DIFF SWAP 1238 1207				
DIFF CHANGED 1207 	_7B4EBE45807C5B03	gn_cute_raid_leader_event	Chef de Raid Cute	
DIFF SWAP 1253 1208				
DIFF CHANGED 1208 	_BD4069CBEDFDF11D	gn_frahar_raider_event	Assaillant Frahar	
DIFF SWAP 1310 1209				
DIFF CHANGED 1209 	_3DAF6DC2ED74F50E	gn_gibbai_raider_event	Assaillant Gibbaï	
DIFF SWAP 1260 1210				
DIFF CHANGED 1210 	_668D552D58843889	gn_cute_raider_event	Assaillant Cute	
DIFF SWAP 1255 1211				
DIFF CHANGED 1211 	_76FAA3B33F4346DF	gn_frahar_shaman_raider_event	Assaillant Chaman Frahar	
DIFF SWAP 1444 1212				
DIFF CHANGED 1212 	_B69AA7A17FE34A53	gn_gibbai_shaman_raider_event	Assaillant Chaman Gibbaï	
DIFF SWAP 1594 1213				
DIFF CHANGED 1213 	_12C41ED2A142614F	gn_cute_shaman_raider_event	Assaillant Chaman Cute	
DIFF SWAP 1245 1214				
DIFF CHANGED 1214 	_19039D76FB304653	gn_cuthroat_high_chief_event	Grand Chef Egorgeur	
DIFF SWAP 1615 1215				
DIFF CHANGED 1215 	_AC31250E8D27D490	gn_cuthroat_hero_event	Héros Egorgeur	
DIFF SWAP 1752 1216				
DIFF CHANGED 1216 	_9B9042A51EF1E970	gn_bandit_leader_event	Chef de Patrouille Egorgeur	
DIFF SWAP 1616 1217				
DIFF CHANGED 1217 	_96A1C6689D726294	gn_cuthroat_patrol_event	Patrouille des Egorgeurs	
DIFF SWAP 1254 1218				
DIFF CHANGED 1218 	_D48291D998550A4E	gn_cuthroat_raid_leader_event	Chef de Raid Egorgeur	
DIFF SWAP 1417 1219				
DIFF CHANGED 1219 	_B1917A4F03EF592D	gn_cuthroat_raider_event	Assaillant Egorgeur	
DIFF SWAP 1249 1220				
DIFF CHANGED 1220 	_69540A7EC62F2DE3	gn_cuthroat_defender_event	Défenseur Egorgeur	
DIFF SWAP 1572 1221				
DIFF CHANGED 1221 	_2C277BCE987C1EF8	gn_cuthroat_guard_leader_event	Chef des Gardes Egorgeur	
DIFF SWAP 1575 1222				
DIFF CHANGED 1222 	_022E210DE45974D3	gn_cuthroat_guard_event	Garde Egorgeur	
DIFF SWAP 1452 1223				
DIFF CHANGED 1223 	_D14EEE5DF7DE3A06	gn_goo_warder_yelk_event	Yelk Gardien de la Goo	
DIFF SWAP 1312 1224				
DIFF CHANGED 1224 	_66D28F81A0F5857C	gn_goo_warder_slaveni_event	Slaveni Gardien de la Goo	
DIFF SWAP 1400 1225				
DIFF CHANGED 1225 	_37F4DB4D9E25AD72	gn_goo_warder_stinga_event	Stinga Gardienne de la Goo	
DIFF SWAP 1402 1226				
DIFF CHANGED 1226 	_4CF2635718019E82	gn_goo_warder_varinx_event	Varinx Gardien de la Goo	
DIFF SWAP 1401 1227				
DIFF CHANGED 1227 	_8B02475757118282	gn_goo_warder_torbak_event	Torbak Gardien de la Goo	
DIFF SWAP 1447 1228				
DIFF CHANGED 1228 	_D8E808FF2A018094	gn_fyros_herald_event	Héraut Fyros	
DIFF SWAP 1332 1229				
DIFF CHANGED 1229 	_9AE808FFA9C12883	gn_matis_herald_event	Héraut Matis	
DIFF SWAP 1577 1230				
DIFF CHANGED 1230 	_EC60E5154A278C72	gn_tryker_herald_event	Héraut Tryker	
DIFF SWAP 1642 1231				
DIFF CHANGED 1231 	_DDE8087B2521589E	gn_zorai_herald_event	Héraut Zoraï	
DIFF SWAP 1560 1232				
DIFF CHANGED 1232 	_449A3F1FDDF4CC77	gn_kami_herald_event	Envoyé des Kamis	
DIFF SWAP 1260 1233				
DIFF CHANGED 1233 	_479D4D0C6127CB82	gn_karavan_herald_event	Envoyé Karavan	
DIFF SWAP 1773 1234				
DIFF CHANGED 1234 	_2452537FC3260EA8	gn_fyros_representative_event	Représentant Fyros	
DIFF SWAP 1346 1235				
DIFF CHANGED 1235 	_E0C2537FC3C6FE92	gn_matis_representative_event	Représentant Matis	
DIFF SWAP 1590 1236				
DIFF CHANGED 1236 	_186A1EED9895C29B	gn_tryker_representative_event	Représentant Tryker	
DIFF SWAP 1662 1237				
DIFF CHANGED 1237 	_A693537F410DD69E	gn_zorai_representative_event	Représentant Zoraï	
DIFF SWAP 1693 1238				
DIFF CHANGED 1238 	_64D59335DFE45E22	gn_kami_representative_event	Représentant des Kamis	
DIFF SWAP 1249 1239				
DIFF CHANGED 1239 	_A873562DD857924E	gn_karavan_representative_event	Emissaire Karavan	
DIFF SWAP 1667 1240				
DIFF CHANGED 1240 	_199A62503F5C4BD1	gn_fyros_recruiting_officer_event	Officier Recruteur Fyros	
DIFF SWAP 1345 1241				
DIFF CHANGED 1241 	_DB9A6250BE1CF3C0	gn_matis_recruiting_officer_event	Officier Recruteur Matis	
DIFF SWAP 1589 1242				
DIFF CHANGED 1242 	_B4CC2C68BA5E837E	gn_tryker_recruiting_officer_event	Officier Recruteur Tryker	
DIFF SWAP 1661 1243				
DIFF CHANGED 1243 	_1E9A62CC3A7C23DB	gn_zorai_recruiting_officer_event	Officier Recruteur Zoraï	
DIFF SWAP 1430 1244				
DIFF CHANGED 1244 	_5D20B9D39A058244	gn_kami_recruiting_officer_event	Kami High Servant	
DIFF SWAP 1417 1245				
DIFF CHANGED 1245 	_FAE18C4CFC09FE37	gn_karavan_recruiting_officer_event	Officier Recruteur Karavan	
DIFF SWAP 1294 1246				
DIFF CHANGED 1246 	_2D687D202D987C62	gn_fyros_scout_event	Traqueur Fyros	
DIFF SWAP 1351 1247				
DIFF CHANGED 1247 	_EF687D1AAEB7A04A	gn_matis_scout_event	Traqueur Matis	
DIFF SWAP 1593 1248				
DIFF CHANGED 1248 	_892E912824698BC7	gn_tryker_scout_event	Traqueur Tryker	
DIFF SWAP 1665 1249				
DIFF CHANGED 1249 	_32686F12AB17CC58	gn_zorai_scout_event	Traqueur Zoraï	
DIFF SWAP 1578 1250				
DIFF CHANGED 1250 	_D059D4A4EB188095	gn_kami_scout_event	Fureteur Kami	
DIFF SWAP 1572 1251				
DIFF CHANGED 1251 	_030E11DE9ACEB10D	gn_karavan_scout_event	Eclaireur Karavan	
DIFF SWAP 1357 1252				
DIFF CHANGED 1252 	_C93EA1C39E5A9126	gn_fyros_diplomat_event	Diplomate Fyros	
DIFF SWAP 1330 1253				
DIFF CHANGED 1253 	_0CBDBDC39EFA9908	gn_matis_diplomat_event	Diplomate Matis	
DIFF SWAP 1573 1254				
DIFF CHANGED 1254 	_877C2CE38AFE8D40	gn_tryker_diplomat_event	Diplomate Tryker	
DIFF SWAP 1638 1255				
DIFF CHANGED 1255 	_CE9DF1C31C7A830E	gn_zorai_diplomat_event	Diplomate Zoraï	
DIFF SWAP 1295 1256				
DIFF CHANGED 1256 	_68C0550B2FE403BE	gn_fyros_citizen_event	Citoyen Fyros	
DIFF SWAP 1783 1257				
DIFF CHANGED 1257 	_5DE4BA2662605588	gn_fyros_old_citizen_event	Vieux Citoyen Fyros	
DIFF SWAP 1327 1258				
DIFF CHANGED 1258 	_2AC03D0D29F40BA6	gn_matis_citizen_event	Citoyen Matis	
DIFF SWAP 1344 1259				
DIFF CHANGED 1259 	_9E045A2D62005D70	gn_matis_old_citizen_event	Vieux Citoyen Matis	
DIFF SWAP 1571 1260				
DIFF CHANGED 1260 	_CB2D692297A6FC22	gn_tryker_citizen_event	Citoyen Tryker	
DIFF SWAP 1588 1261				
DIFF CHANGED 1261 	_A196F2F20916EE87	gn_tryker_old_citizen_event	Vieux Citoyen Tryker	
DIFF SWAP 1636 1262				
DIFF CHANGED 1262 	_6D871D0B2A4503B4	gn_zorai_citizen_event	Citoyen Zoraï	
DIFF SWAP 1660 1263				
DIFF CHANGED 1263 	_DFE4923AE08055FA	gn_zorai_old_citizen_event	Vieux Citoyen Zoraï	
DIFF SWAP 1432 1264				
DIFF CHANGED 1264 	_C78AB7DB4219A403	gn_r_09_19_convoi_escorte	Garde du Convoi	
DIFF SWAP 1433 1265				
DIFF CHANGED 1265 	_83AB57BCC149B023	gn_r_09_19_convoi_foreur	Foreur du Convoi	
DIFF SWAP 1629 1266				
DIFF CHANGED 1266 	_43DE54FFA9C7251E	gn_debug_bestiole	Bodoc robuste de debug	
DIFF SWAP 1355 1267				
DIFF CHANGED 1267 	_46975C01DD304515	gn_debug_bestiole2	Bodoc robuste de debug	
DIFF SWAP 1791 1268				
DIFF CHANGED 1268 	_9ACD03B3DE87DA77	gn_assistant_escort_debug	Assistant debug d'escorte	
DIFF SWAP 1639 1269				
DIFF CHANGED 1269 	_9F7360AF26D7EC1F	gn_debug_ai	Assistant debug d'AI	
DIFF SWAP 1311 1270				
DIFF CHANGED 1270 	_5817BE5F2D1CF92A	gn_garde_escort_debug	Assistant debug de garde	
DIFF SWAP 1352 1271				
DIFF CHANGED 1271 	_2F9B73404B20CBD6	gn_debug_black_circle_bandit	Bandit de debug tribu du cercle noir	
DIFF SWAP 1548 1272				
DIFF CHANGED 1272 	_58308253FF410168	gn_debug_black_circle_bandit2	Chef Bandit de debug tribu du cercle noir	
DIFF SWAP 1544 1273				
DIFF CHANGED 1273 	_DA9590BEABB9709E	gn_test_debug_kill	Bandit de debug	
DIFF SWAP 1545 1274				
DIFF CHANGED 1274 	_BC6A04DE52DB85FF	gn_test_debug_kill2	Chef Bandit de debug	
DIFF SWAP 1600 1275				
DIFF CHANGED 1275 	_C71D6B0E417795F6	gn_warchief_guard	Garde du chef de guerre	
DIFF SWAP 1422 1276				
DIFF CHANGED 1276 	_27256ADF66A1AF52	gn_r_05_15_gnoof_1	Weee'ly le gnoof	
DIFF SWAP 1428 1277				
DIFF CHANGED 1277 	_4338F4E414359E85	gn_r_07_05_bandit	Bandit de la Source	
DIFF SWAP 1429 1278				
DIFF CHANGED 1278 	_25F4A95425451B59	gn_r_07_05_chief	O'Darghan le Fou	
DIFF SWAP 1423 1279				
DIFF CHANGED 1279 	_CBB5D772D1C27373	gn_r_05_24_izam	Izam'el	
DIFF SWAP 1426 1280				
DIFF CHANGED 1280 	_EE1690E125055F49	gn_r_05_39_peon_leader	Soldat Fyros	
DIFF SWAP 1425 1281				
DIFF CHANGED 1281 	_DC77E7E862A7EF6F	gn_r_05_39_peon	Prospectrice Fyros	
DIFF SWAP 1427 1282				
DIFF CHANGED 1282 	_6B6292D8ABF607A1	gn_r_05_41_foreuse	Foreuse Amazone	
DIFF SWAP 1424 1283				
DIFF CHANGED 1283 	_D7D6FCDBA955F796	gn_r_05_39_big_varinx	Enorme Varinx	
DIFF SWAP 1420 1284				
DIFF CHANGED 1284 	_A6271F7CD6B5EA54	gn_r_03_38_bandit	Bandit	
DIFF SWAP 1421 1285				
DIFF CHANGED 1285 	_001870C258CFC009	gn_r_03_38_chef_bandit	Chef des Bandits	
DIFF SWAP 1436 1286				
DIFF CHANGED 1286 	_A6271F7A56A5EA55	gn_r_12_18_bandit	Bandit	
DIFF SWAP 1437 1287				
DIFF CHANGED 1287 	_001870C060BFC409	gn_r_12_18_chef_bandit	Chef des bandits	
DIFF SWAP 1438 1288				
DIFF CHANGED 1288 	_23760B5AE2B6D38F	gn_r_12_18_marchand	Marchand	
DIFF SWAP 1435 1289				
DIFF CHANGED 1289 	_EC6C7880A466C372	gn_r_12_04_marchand	Selno le Marchand	
DIFF SWAP 1413 1290				
DIFF CHANGED 1290 	_2575AD25A71934B5	gn_pyr_bar_serveuse	Serveur	Serveuse
DIFF SWAP 1411 1291				
DIFF CHANGED 1291 	_E90634A89E08BCBE	gn_pyr_bar_client	Client	Cliente
DIFF SWAP 1412 1292				
DIFF CHANGED 1292 	_A9879C7329E8709E	gn_pyr_bar_garde	Garde	Garde
DIFF SWAP 1306 1293				
DIFF CHANGED 1293 	_6A0885225FC80FB0	gn_kami_warrior_event	Guerrier Kami	
DIFF SWAP 1425 1294				
DIFF CHANGED 1294 	_AA98207460E76889	gn_kami_wizard_event	Mage Kami	
DIFF SWAP 1560 1295				
DIFF CHANGED 1295 	_06BBC1E1A8F4A50B	gn_karavan_trooper_event	Soldat Karavan	
DIFF SWAP 1352 1296				
DIFF CHANGED 1296 	_B5F9AE77C9AEC17E	gn_karavan_engineer_event	Ingénieur Karavan	
DIFF SWAP 1615 1297				
DIFF CHANGED 1297 	_419F31D8184D4513	gn_karavan_medic_event	Infirmier Karavan	
DIFF SWAP 1660 1298				
DIFF CHANGED 1298 	_B2090B778CCB620D	gn_karavan_assault_ship_event	Vaisseau de guerre Karavan	
DIFF SWAP 1661 1299				
DIFF CHANGED 1299 	_BEA049E5690FDD24	gn_forge_apprentice_pyr	Apprenti Forgeron	
DIFF SWAP 1689 1300				
DIFF CHANGED 1300 	_A774B5076EF8EC9C	gn_bot_squad_melee_fighter	Guerrier	
DIFF SWAP 1309 1301				
DIFF CHANGED 1301 	_A445ECA430E8CCA9	gn_bot_squad_range_fighter	Tireur	
DIFF SWAP 1760 1302				
DIFF CHANGED 1302 	_27F80D24AAB8ECA9	gn_bot_squad_artilleryman	Artilleur	
DIFF SWAP 1427 1303				
DIFF CHANGED 1303 	_00B4E684029C4D1B	gn_bot_squad_defensive_affliction	Mentaliste	
DIFF SWAP 1669 1304				
DIFF CHANGED 1304 	_83BC5520E9F7F016	gn_bot_squad_healing_magic	Guérisseur	
DIFF SWAP 1774 1305				
DIFF CHANGED 1305 	_02EEBE86012DE316	gn_bot_squad_offensive_affliction	Envoûteur	
DIFF SWAP 1329 1306				
DIFF CHANGED 1306 	_C3BD9518AD0E81D8	gn_bot_squad_elemental_magic	Destructeur	
DIFF SWAP 1740 1307				
DIFF CHANGED 1307 	_B0B79E12F8C5DFE2	gn_bot_squad_melee_fighter_leader	Guerrier Chef d'Escouade	
DIFF SWAP 1396 1308				
DIFF CHANGED 1308 	_F7D76BCC46C6B382	gn_bot_squad_range_fighter_leader	Tireur Chef d'Escouade	
DIFF SWAP 1774 1309				
DIFF CHANGED 1309 	_AF491AEE7CB6EBE1	gn_bot_squad_artilleryman_leader	Artilleur Chef d'Escouade	
DIFF SWAP 1420 1310				
DIFF CHANGED 1310 	_870AB89A807F5C34	gn_bot_squad_defensive_affliction_leader	Mentaliste Chef d'Escouade	
DIFF SWAP 1454 1311				
DIFF CHANGED 1311 	_782CD405382A7FBA	gn_bot_squad_healing_magic_leader	Guérisseur Chef d'Escouade	
DIFF SWAP 1695 1312				
DIFF CHANGED 1312 	_8BA0AB54D3AAC4D7	gn_bot_squad_offensive_affliction_leader	Envoûteur Chef d'Escouade	
DIFF SWAP 1443 1313				
DIFF CHANGED 1313 	_70B2344A30A38F30	gn_bot_squad_elemental_magic_leader	Destructeur Chef d'Escouade	
DIFF SWAP 1474 1314				
DIFF CHANGED 1314 	_1498B0B11D61A8B6	gn_dyron_guard	Garde de Dyron	
DIFF SWAP 1488 1315				
DIFF CHANGED 1315 	_377555E5DE1E53FB	gn_fyros_kamist_combatant_event	Combattant Kamiste Fyros 	
DIFF SWAP 1492 1316				
DIFF CHANGED 1316 	_B97CA780D935D600	gn_fyros_kamist_gatherer_event	Récolteur Kamiste Fyros	
DIFF SWAP 1490 1317				
DIFF CHANGED 1317 	_1CD46FCF9E38760A	gn_fyros_kamist_crafter_event	Artisan Kamiste Fyros	
DIFF SWAP 1334 1318				
DIFF CHANGED 1318 	_F3E555E5D6BE43E5	gn_matis_kamist_combatant_event	Combattant Kamiste Matis	
DIFF SWAP 1336 1319				
DIFF CHANGED 1319 	_FA9C4787D9D5DEE8	gn_matis_kamist_gatherer_event	Récolteur Kamiste Matis	
DIFF SWAP 1335 1320				
DIFF CHANGED 1320 	_DED46FC91F579AF2	gn_matis_kamist_crafter_event	Artisan Kamiste Matis	
DIFF SWAP 1645 1321				
DIFF CHANGED 1321 	_B9B655E5549D1BF1	gn_zorai_kamist_combatant_event	Combattant Kamiste Zorai	
DIFF SWAP 1647 1322				
DIFF CHANGED 1322 	_3B7C7F945755D6EC	gn_zorai_kamist_gatherer_event	Récolteur Kamiste Zorai	
DIFF SWAP 1646 1323				
DIFF CHANGED 1323 	_21D447C11CB7C600	gn_zorai_kamist_crafter_event	Artisan Kamiste Zorai	
DIFF SWAP 1579 1324				
DIFF CHANGED 1324 	_A870B73D78AD0FEB	gn_tryker_kamist_combatant_event	Combattant Kamiste Tryker	
DIFF SWAP 1581 1325				
DIFF CHANGED 1325 	_034A5BD35820CFF4	gn_tryker_kamist_gatherer_event	Récolteur Kamiste Tryker	
DIFF SWAP 1580 1326				
DIFF CHANGED 1326 	_37FD4FF1A2502C86	gn_tryker_kamist_crafter_event	Artisan Kamiste Tryker	
DIFF SWAP 1554 1327				
DIFF CHANGED 1327 	_2739AC2BE4563051	gn_kami_master	Maître Kami	
DIFF SWAP 1763 1328				
DIFF CHANGED 1328 	_84B32EE83B49EC0F	gn_kami_preacher_lord	Seigneur Prêcheur Kami	
DIFF SWAP 1561 1329				
DIFF CHANGED 1329 	_691A5103FCF0C3EF	gn_kami_high_preacher	Grand Prêcheur Kami	
DIFF SWAP 1335 1330				
DIFF CHANGED 1330 	_5B85DF95DF6358AA	gn_maduk_bonze	Bonze de Ma-Duk	
DIFF SWAP 1415 1331				
DIFF CHANGED 1331 	_A4C339182B885097	gn_kamist_guard_event	Garde Kamiste	
DIFF SWAP 1590 1332				
DIFF CHANGED 1332 	_BF1E21E7596F7121	gn_kamist_sergeant_event	Sergent Kamiste	
DIFF SWAP 1471 1333				
DIFF CHANGED 1333 	_472DA1CAB820B100	gn_kamist_captain_event	Capitaine Kamiste	
DIFF SWAP 1338 1334				
DIFF CHANGED 1334 	_5CC3FD9DC53B7508	gn_kamist_guard_sanctuary	Garde du Sanctuaire	
DIFF SWAP 1575 1335				
DIFF CHANGED 1335 	_8BC53BD012F63A34	gn_kamist_captain_sanctuary	Capitaine du Sanctuaire	
DIFF SWAP 1763 1336				
DIFF CHANGED 1336 	_E5E9AF1B2840C413	gn_kami_tower	Tour de défense Kami	
DIFF SWAP 1564 1337				
DIFF CHANGED 1337 	_C37F580742478D54	gn_kami_preacher_pyr	Prêcheur Kami de Pyr	
DIFF SWAP 1353 1338				
DIFF CHANGED 1338 	_97EC26FFB456C964	gn_kami_preacher_yrkanis	Prêcheur Kami d'Yrkanis	
DIFF SWAP 1893 1339				
DIFF CHANGED 1339 	_44993678606C97FC	gn_kami_preacher_zora	Prêcheur Kami de Zora	
DIFF SWAP 1597 1340				
DIFF CHANGED 1340 	_26C00BD58B45DEE2	gn_kami_preacher_fairhaven	Prêcheur Kami de Fairhaven	
DIFF SWAP 1626 1341				
DIFF CHANGED 1341 	_06A3F4F7F86A8371	gn_fyros_karavaneer_combatant_event	Combattant Karavanier Fyros 	
DIFF SWAP 1434 1342				
DIFF CHANGED 1342 	_60B0B852F0A9C7B3	gn_fyros_karavaneer_gatherer_event	Récolteur Karavanier Fyros	
DIFF SWAP 1627 1343				
DIFF CHANGED 1343 	_A4BD570FBCCBCFB2	gn_fyros_karavaneer_crafter_event	Artisan Karavanier Fyros	
DIFF SWAP 1893 1344				
DIFF CHANGED 1344 	_492210F7F8088B53	gn_matis_karavaneer_combatant_event	Combattant Karavanier Matis	
DIFF SWAP 1626 1345				
DIFF CHANGED 1345 	_2250C03AB249CF9B	gn_matis_karavaneer_gatherer_event	Récolteur Karavanier Matis	
DIFF SWAP 1597 1346				
DIFF CHANGED 1346 	_66BD570F3B8B77A1	gn_matis_karavaneer_crafter_event	Artisan Karavanier Matis	
DIFF SWAP 1650 1347				
DIFF CHANGED 1347 	_0B0244F776885B59	gn_zorai_karavaneer_combatant_event	Combattant Karavanier Zorai	
DIFF SWAP 1652 1348				
DIFF CHANGED 1348 	_E3D0B84873C9C7A9	gn_zorai_karavaneer_gatherer_event	Récolteur Karavanier Zorai	
DIFF SWAP 1651 1349				
