*HASH_VALUE	creature ID	name	ia	da	p	pia	pda		
0000000000000000	ckbjc7	Kinkya							
0000000000000000	ckbjd7	Kinkya							
0000000000000000	ckbje1	Nettled  Kinrey	a				Nettled  Kinreys		the
0000000000000000	ckbje2	Incensed  Kinrey	an				Incensed  Kinreys		the
0000000000000000	ckbje3	Mighty Kinrey	a				Mighty Kinreys		the
0000000000000000	ckbje4	Awesome  Kinrey	an				Awesome  Kinreys		the
0000000000000000	ckbje7	Kinkya							
0000000000000000	ckbjf1	Gruesome Kinrey	a				Gruesome Kinreys		the
0000000000000000	ckbjf2	Lacerating  Kinrey	a				Lacerating  Kinreys		the
0000000000000000	ckbjf3	Killer  Kinrey	a				Killer  Kinreys		the
0000000000000000	ckbjf4	Great  Kinrey	a				Great  Kinreys		the
0000000000000000	ckbjf7	Kinkya							
0000000000000000	ckbla1	Weeny  Kinrey	a	the			Weeny  Kinreys		the
0000000000000000	ckbla2	Puny  Kinrey	a	the			Puny  Kinreys		the
0000000000000000	ckbla3	Feeble  Kinrey	a	the			Feeble  Kinreys		the
0000000000000000	ckbla4	Young Kinrey	a	the			Young Kinreys		the
0000000000000000	ckblb1	Vigorous  Kinrey	a	the			Vigorous  Kinreys		the
0000000000000000	ckblb2	Vulgar  Kinrey	a	the			Vulgar  Kinreys		the
0000000000000000	ckblb3	Moderate  Kinrey	a	the			Moderate  Kinreys		the
0000000000000000	ckblb4	Hard Kinrey	a	the			Hard Kinreys		the
0000000000000000	ckblb7	Kinkan							
0000000000000000	ckblc1	Vigilant Kinrey	a	the			Vigilant Kinreys		the
0000000000000000	ckblc2	Strong  Kinrey	a	the			Strong  Kinreys		the
0000000000000000	ckblc3	Mean Kinrey	a	the			Mean Kinreys		the
0000000000000000	ckblc4	Vicious  Kinrey	a	the			Vicious  Kinreys		the
0000000000000000	ckblc7	Kinkan							
0000000000000000	ckbld1	Dreaded Kinrey	a	the			Dreaded Kinreys		the
0000000000000000	ckbld2	Master Kinrey	a	the			Master Kinreys		the
0000000000000000	ckbld3	Veteran Kinrey	a	the			Veteran Kinreys		the
0000000000000000	ckbld4	Hungry  Kinrey	a	the			Hungry  Kinreys		the
0000000000000000	ckbld7	Kinkan							
0000000000000000	ckble1	Nettled  Kinrey	a	the			Nettled  Kinreys		the
0000000000000000	ckble2	Incensed  Kinrey	an	the			Incensed  Kinreys		the
0000000000000000	ckble3	Mighty Kinrey	a	the			Mighty Kinreys		the
0000000000000000	ckble4	Awesome  Kinrey	an	the			Awesome  Kinreys		the
0000000000000000	ckble7	Kinkan							
0000000000000000	ckblf1	Gruesome Kinrey	a	the			Gruesome Kinreys		the
0000000000000000	ckblf2	Lacerating  Kinrey	a	the			Lacerating  Kinreys		the
0000000000000000	ckblf3	Killer  Kinrey	a	the			Killer  Kinreys		the
0000000000000000	ckblf4	Great Kinrey							the
0000000000000000	ckblf7	Kinkan							
0000000000000000	ckbpa1	Weeny  Kinrey	a	the			Weeny  Kinreys		the
0000000000000000	ckbpa2	Puny  Kinrey	a	the			Puny  Kinreys		the
0000000000000000	ckbpa3	Feeble  Kinrey	a	the			Feeble  Kinreys		the
0000000000000000	ckbpa4	Young Kinrey	a	the			Young Kinreys		the
0000000000000000	ckbpb1	Vigorous  Kinrey	a	the			Vigorous  Kinreys		the
0000000000000000	ckbpb2	Vulgar  Kinrey	a	the			Vulgar  Kinreys		the
0000000000000000	ckbpb3	Moderate  Kinrey	a	the			Moderate  Kinreys		the
0000000000000000	ckbpb4	Hard Kinrey	a	the			Hard Kinreys		the
0000000000000000	ckbpb7	Kinkoo							
0000000000000000	ckbpc1	Vigilant Kinrey	a	the			Vigilant Kinreys		the
0000000000000000	ckbpc2	Strong  Kinrey	a	the			Strong  Kinreys		the
0000000000000000	ckbpc3	Mean Kinrey	a	the			Mean Kinreys		the
0000000000000000	ckbpc4	Vicious  Kinrey	a	the			Vicious  Kinreys		the
0000000000000000	ckbpc7	Kinkoo							
0000000000000000	ckbpd1	Dreaded Kinrey	a	the			Dreaded Kinreys		the
0000000000000000	ckbpd2	Master Kinrey	a	the			Master Kinreys		the
0000000000000000	ckbpd3	Veteran Kinrey	a	the			Veteran Kinreys		the
0000000000000000	ckbpd4	Hungry  Kinrey	a	the			Hungry  Kinreys		the
0000000000000000	ckbpd7	Kinkoo							
0000000000000000	ckbpe1	Nettled  Kinrey	a	the			Nettled  Kinreys		the
0000000000000000	ckbpe2	Incensed  Kinrey	an	the			Incensed  Kinreys		the
0000000000000000	ckbpe3	Mighty Kinrey	a	the			Mighty Kinreys		the
0000000000000000	ckbpe4	Awesome  Kinrey	an	the			Awesome  Kinreys		the
0000000000000000	ckbpe7	Kinkoo							
0000000000000000	ckbpf1	Gruesome Kinrey	a	the			Gruesome Kinreys		the
0000000000000000	ckbpf2	Lacerating  Kinrey	a	the			Lacerating  Kinreys		the
0000000000000000	ckbpf3	Killer  Kinrey	a	the			Killer  Kinreys		the
0000000000000000	ckbpf4	Great Kinrey					Great Kinreys		the
0000000000000000	ckbpf7	Kinkoo							
0000000000000000	CKBSB4_sw	Faible Kitin des Profondeurs	un	le	du	au	Faibles Kitins des Profondeurs	des	les
0000000000000000	CKBSC4_sw	Kitin des Profondeurs	un	le	du	au	Kitins des Profondeurs	des	les
0000000000000000	CKBSD4_sw	Furieux Kitin des Profondeurs	un	le	du	au	Furieux Kitins des Profondeurs	des	les
0000000000000000	CKBSE4_sw	Terrible Kitin des Profondeurs	un	le	du	au	Terribles Kitins des Profondeurs	des	les
0000000000000000	CKBSF4_sw	Atroce Kitin des Profondeurs	un	le	du	au	Atroces Kitins des Profondeurs	des	les
0000000000000000	ckbsf4_sw_boss_fyros	Exterminateur Fyros	un	l'	de l'	à l'	Exterminateurs Fyros	des	les
0000000000000000	ckcda1	Weeny  Kizarak	a	the			Weeny  Kizaraks		the
0000000000000000	ckcda2	Puny  Kizarak	a	the			Puny  Kizaraks		the
0000000000000000	ckcda3	Feeble  Kizarak	a	the			Feeble  Kizaraks		the
0000000000000000	ckcda4	Young Kizarak	a	the			Young Kizaraks		the
0000000000000000	ckcdb1	Vigorous  Kizarak	a	the			Vigorous  Kizaraks		the
0000000000000000	ckcdb2	Vulgar  Kizarak	a	the			Vulgar  Kizaraks		the
0000000000000000	ckcdb3	Moderate  Kizarak	a	the			Moderate  Kizaraks		the
0000000000000000	ckcdb4	Hard Kizarak	a	the			Hard Kizaraks		the
0000000000000000	ckcdc1	Vigilant Kizarak	a	the			Vigilant Kizaraks		the
0000000000000000	ckcdc2	Strong  Kizarak	a	the			Strong  Kizaraks		the
0000000000000000	ckcdc3	Mean Kizarak	a	the			Mean Kizaraks		the
0000000000000000	ckcdc4	Vicious  Kizarak	a	the			Vicious  Kizaraks		the
0000000000000000	ckcdd1	Dreaded Kizarak	a	the			Dreaded Kizaraks		the
0000000000000000	ckcdd2	Master Kizarak	a	the			Master Kizaraks		the
0000000000000000	ckcdd3	Veteran Kizarak	a	the			Veteran Kizaraks		the
0000000000000000	ckcdd4	Hungry  Kizarak	a	the			Hungry  Kizaraks		the
0000000000000000	ckcde1	Nettled  Kizarak	a	the			Nettled  Kizaraks		the
0000000000000000	ckcde2	Incensed  Kizarak	an	the			Incensed  Kizaraks		the
0000000000000000	ckcde3	Mighty Kizarak	a	the			Mighty Kizaraks		the
0000000000000000	ckcde4	Awesome  Kizarak	an	the			Awesome  Kizaraks		the
0000000000000000	ckcdf1	Gruesome Kizarak	a	the			Gruesome Kizaraks		the
0000000000000000	ckcdf2	Lacerating  Kizarak	a	the			Lacerating  Kizaraks		the
0000000000000000	ckcdf3	Killer  Kizarak	a	the			Killer  Kizaraks		the
0000000000000000	ckcdf4	Great Kizarak	a	the					
0000000000000000	ckcfa1	Weeny  Kizarak	a	the			Weeny  Kizaraks		the
0000000000000000	ckcfa2	Puny  Kizarak	a	the			Puny  Kizaraks		the
0000000000000000	ckcfa3	Feeble  Kizarak	a	the			Feeble  Kizaraks		the
0000000000000000	ckcfa4	Young Kizarak	a	the			Young Kizaraks		the
0000000000000000	ckcfb1	Vigorous  Kizarak	a	the			Vigorous  Kizaraks		the
0000000000000000	ckcfb2	Vulgar  Kizarak	a	the			Vulgar  Kizaraks		the
0000000000000000	ckcfb3	Moderate  Kizarak	a	the			Moderate  Kizaraks		the
0000000000000000	ckcfb4	Hard Kizarak	a	the			Hard Kizaraks		the
0000000000000000	ckcfc1	Vigilant Kizarak	a	the			Vigilant Kizaraks		the
0000000000000000	ckcfc2	Strong  Kizarak	a	the			Strong  Kizaraks		the
0000000000000000	ckcfc3	Mean Kizarak	a	the			Mean Kizaraks		the
0000000000000000	ckcfc4	Vicious  Kizarak	a	the			Vicious  Kizaraks		the
0000000000000000	ckcfd1	Dreaded Kizarak	a	the			Dreaded Kizaraks		the
0000000000000000	ckcfd2	Master Kizarak	a	the			Master Kizaraks		the
0000000000000000	ckcfd3	Veteran Kizarak	a	the			Veteran Kizaraks		the
0000000000000000	ckcfd4	Hungry  Kizarak	a	the			Hungry  Kizaraks		the
0000000000000000	ckcfe1	Nettled  Kizarak	a	the			Nettled  Kizaraks		the
0000000000000000	ckcfe2	Incensed  Kizarak	an	the			Incensed  Kizaraks		the
0000000000000000	ckcfe3	Mighty Kizarak	a	the			Mighty Kizaraks		the
0000000000000000	ckcfe4	Awesome  Kizarak	an	the			Awesome  Kizaraks		the
0000000000000000	ckcff1	Gruesome Kizarak	a	the			Gruesome Kizaraks		the
0000000000000000	ckcff2	Lacerating  Kizarak	a	the			Lacerating  Kizaraks		the
0000000000000000	ckcff3	Killer  Kizarak	a	the			Killer  Kizaraks		the
0000000000000000	ckcff4	Great Kizarak	a	the					
0000000000000000	ckcga1	Impure Kizarak	an	the			Impure Kizaraks		the
0000000000000000	ckcga2	Blighted Kizarak	a	the			Blighted Kizaraks		the
0000000000000000	ckcga3	Contaminated Kizarak	a	the			Contaminated Kizaraks		the
0000000000000000	ckcga4	Infected Kizarak	an	the			Infected Kizaraks		the
0000000000000000	ckcgb1	Nauseous Kizarak	a	the			Nauseous Kizaraks		the
0000000000000000	ckcgb2	Stinking Kizarak	a	the			Stinking Kizaraks		the
0000000000000000	ckcgb3	Morbid Kizarak	a	the			Morbid Kizaraks		the
0000000000000000	ckcgb4	Poisoned Kizarak	a	the			Poisoned Kizaraks		the
0000000000000000	ckcgc1	Plagued Kizarak	a	the			Plagued Kizaraks		the
0000000000000000	ckcgc2	Sickly  Kizarak	a	the			Sickly  Kizaraks		the
0000000000000000	ckcgc3	Putrescent Kizarak	a	the			Putrescent Kizaraks		the
0000000000000000	ckcgc4	Virulent Kizarak	a	the			Virulent Kizaraks		the
0000000000000000	ckcgd1	Ravaged Kizarak	a	the			Ravaged Kizaraks		the
0000000000000000	ckcgd2	Festering Kizarak	a	the			Festering Kizaraks		the
0000000000000000	ckcgd3	Pestiferous Kizarak	a	the			Pestiferous Kizaraks		the
0000000000000000	ckcgd4	Raving Kizarak	a	the			Raving Kizaraks		the
0000000000000000	ckcge1	Pustulous Kizarak	a	the			Pustulous Kizaraks		the
0000000000000000	ckcge2	Seeping Kizarak	a	the			Seeping Kizaraks		the
0000000000000000	ckcge3	Foaming Kizarak	a	the			Foaming Kizaraks		the
0000000000000000	ckcge4	Revolting Kizarak	a	the			Revolting Kizaraks		the
0000000000000000	ckcgf1	Demented Kizarak	a	the			Demented Kizaraks		the
0000000000000000	ckcgf2	Frenzied Kizarak	a	the			Frenzied Kizaraks		the
0000000000000000	ckcgf3	Fiendish Kizarak	a	the			Fiendish Kizaraks		the
0000000000000000	ckcgf4	Lethal Kizarak							the
0000000000000000	ckcib1	Trooper Kizarak							the
0000000000000000	ckcib2	Power Trooper Kizarak							the
0000000000000000	ckcib3	Great Trooper Kizarak							the
0000000000000000	ckcib4	Elite Trooper Kizarak							the
0000000000000000	ckcic1	Raider Kizarak							the
0000000000000000	ckcic2	Power Raider Kizarak							the
0000000000000000	ckcic3	Great Raider Kizarak							the
0000000000000000	ckcic4	Elite Raider Kizarak							the
0000000000000000	ckcid1	Warrior Kizarak							the
0000000000000000	ckcid2	Power Warrior Kizarak							the
0000000000000000	ckcid3	Great Warrior Kizarak							the
0000000000000000	ckcid4	Elite Warrior Kizarak							the
0000000000000000	ckcie1	Reaper Kizarak							the
0000000000000000	ckcie2	Power Reaper Kizarak							the
0000000000000000	ckcie3	Great Reaper Kizarak							the
0000000000000000	ckcie4	Elite Reaper Kizarak							the
0000000000000000	ckcif1	Overlord Kizarak							the
0000000000000000	ckcif2	Power Overlord Kizarak							the
0000000000000000	ckcif3	Great Overlord Kizarak							the
0000000000000000	ckcif4	Elite Overlord Kizarak							the
0000000000000000	ckcja1	Weeny  Kizarak	a	the			Weeny  Kizaraks		the
0000000000000000	ckcja2	Puny  Kizarak	a	the			Puny  Kizaraks		the
0000000000000000	ckcja3	Feeble  Kizarak	a	the			Feeble  Kizaraks		the
0000000000000000	ckcja4	Young Kizarak	a	the			Young Kizaraks		the
0000000000000000	ckcjb1	Vigorous  Kizarak	a	the			Vigorous  Kizaraks		the
0000000000000000	ckcjb2	Vulgar  Kizarak	a	the			Vulgar  Kizaraks		the
0000000000000000	ckcjb3	Moderate  Kizarak	a	the			Moderate  Kizaraks		the
0000000000000000	ckcjb4	Hard Kizarak	a	the			Hard Kizaraks		the
0000000000000000	ckcjc1	Vigilant Kizarak	a	the			Vigilant Kizaraks		the
0000000000000000	ckcjc2	Strong  Kizarak	a	the			Strong  Kizaraks		the
0000000000000000	ckcjc3	Mean Kizarak	a	the			Mean Kizaraks		the
0000000000000000	ckcjc4	Vicious  Kizarak	a	the			Vicious  Kizaraks		the
0000000000000000	ckcjd1	Dreaded Kizarak	a	the			Dreaded Kizaraks		the
0000000000000000	ckcjd2	Master Kizarak	a	the			Master Kizaraks		the
0000000000000000	ckcjd3	Veteran Kizarak	a	the			Veteran Kizaraks		the
0000000000000000	ckcjd4	Hungry  Kizarak	a	the			Hungry  Kizaraks		the
0000000000000000	ckcje1	Nettled  Kizarak	a	the			Nettled  Kizaraks		the
0000000000000000	ckcje2	Incensed  Kizarak	an	the			Incensed  Kizaraks		the
0000000000000000	ckcje3	Mighty Kizarak	a	the			Mighty Kizaraks		the
0000000000000000	ckcje4	Awesome  Kizarak	an	the			Awesome  Kizaraks		the
0000000000000000	ckcjf1	Gruesome Kizarak	a	the			Gruesome Kizaraks		the
0000000000000000	ckcjf2	Lacerating  Kizarak	a	the			Lacerating  Kizaraks		the
0000000000000000	ckcjf3	Killer  Kizarak	a	the			Killer  Kizaraks		the
0000000000000000	ckcjf4	Great Kizarak	a	the					
0000000000000000	ckcle1	Nettled  Kizarak	a				Nettled  Kizaraks		the
0000000000000000	ckcle2	Incensed  Kizarak	an				Incensed  Kizaraks		the
0000000000000000	ckcle3	Mighty Kizarak	a				Mighty Kizaraks		the
0000000000000000	ckcle4	Awesome  Kizarak	an				Awesome  Kizaraks		the
0000000000000000	ckclf1	Gruesome Kizarak	a				Gruesome Kizaraks		the
0000000000000000	ckclf2	Lacerating  Kizarak	a				Lacerating  Kizaraks		the
0000000000000000	ckclf3	Killer  Kizarak	a				Killer  Kizaraks		the
0000000000000000	ckclf4	Great  Kizarak	a				Great  Kizaraks		the
0000000000000000	ckcpe1	Nettled  Kizarak	a				Nettled  Kizaraks		the
0000000000000000	ckcpe2	Incensed  Kizarak	an				Incensed  Kizaraks		the
0000000000000000	ckcpe3	Mighty Kizarak	a				Mighty Kizaraks		the
0000000000000000	ckcpe4	Awesome  Kizarak	an				Awesome  Kizaraks		the
0000000000000000	ckcpf1	Gruesome Kizarak	a				Gruesome Kizaraks		the
0000000000000000	ckcpf2	Lacerating  Kizarak	a				Lacerating  Kizaraks		the
0000000000000000	ckcpf3	Killer  Kizarak	a				Killer  Kizaraks		the
0000000000000000	ckcpf4	Great  Kizarak	a				Great  Kizaraks		the
0000000000000000	ckdad1	Kipesta							
0000000000000000	ckdad4	Kincher Vorace							
0000000000000000	ckdaf2	Kipesta							
0000000000000000	ckdbd3	Kincher							
0000000000000000	ckdbf3	Kipesta							
0000000000000000	ckdbf4	Kipesta							
0000000000000000	CKDCF4	Kinsher Mortel	un	le	du	au	Kinshers Mortels	des	les
0000000000000000	ckddb7	Kincherketh							
0000000000000000	ckddc7	Kincherketh							
0000000000000000	ckddd1	Dreaded Kincher	a	the					
0000000000000000	ckddd2	Master Kincher	a	the					
0000000000000000	ckddd3	Veteran Kincher	a	the					
0000000000000000	ckddd4	Hungry Kincher	a	the					
0000000000000000	ckddd7	Kincherketh							
0000000000000000	ckddd8	Slayer Kincher	a	the					
0000000000000000	ckdde1	Nettled Kincher	a	the					
0000000000000000	ckdde2	Incensed Kincher	an	the					
0000000000000000	ckdde3	Mighty Kincher	a	the					
0000000000000000	ckdde4	Awesome Kincher	an	the					
0000000000000000	ckdde5	Cherkin	a	the					
0000000000000000	ckdde7	Kincherketh							
0000000000000000	ckdde8	Slayer Kincher	a	the					
0000000000000000	ckddf1	Gruesome Kincher	a	the					
0000000000000000	ckddf2	Lacerating Kincher	a	the					
0000000000000000	ckddf3	Killer Kincher	a	the					
0000000000000000	ckddf4	Great Kincher	a	the					
0000000000000000	ckddf7	Kincherketh							
0000000000000000	ckdfb7	Kincherkin							
0000000000000000	ckdfc7	Kincherkin							
0000000000000000	ckdfd1	Dreaded Kincher	a				Dreaded Kinchers		the
0000000000000000	ckdfd2	Master Kincher	a				Master Kinchers		the
0000000000000000	ckdfd3	Veteran Kincher	a				Veteran Kinchers		the
0000000000000000	ckdfd4	Hungry  Kincher	a				Hungry  Kinchers		the
0000000000000000	ckdfd7	Kincherkin							
0000000000000000	ckdfd8	Destroyer Kincher	a	the					
0000000000000000	ckdfe1	Nettled  Kincher	a				Nettled  Kinchers		the
0000000000000000	ckdfe2	Incensed  Kincher	an				Incensed  Kinchers		the
0000000000000000	ckdfe3	Mighty Kincher	a				Mighty Kinchers		the
0000000000000000	ckdfe4	Awesome  Kincher	an				Awesome  Kinchers		the
0000000000000000	ckdfe5	Kinitch	a	the					
0000000000000000	ckdfe7	Kincherkin							
0000000000000000	ckdfe8	Destroyer Kincher	a	the					
0000000000000000	ckdff1	Gruesome Kincher	a				Gruesome Kinchers		the
0000000000000000	ckdff2	Lacerating  Kincher	a				Lacerating  Kinchers		the
0000000000000000	ckdff3	Killer  Kincher	a				Killer  Kinchers		the
0000000000000000	ckdff4	Great  Kincher	a				Great  Kinchers		the
0000000000000000	ckdff7	Kincherkin							
0000000000000000	ckdga1	Impure Kincher	an	the			Impure Kinchers		the
0000000000000000	ckdga2	Blighted Kincher	a	the			Blighted Kinchers		the
0000000000000000	ckdga3	Contaminated Kincher	a	the			Contaminated Kinchers		the
0000000000000000	ckdga4	Infected Kincher	an	the			Infected Kinchers		the
0000000000000000	ckdgb1	Nauseous Kincher	a	the			Nauseous Kinchers		the
0000000000000000	ckdgb2	Stinking Kincher	a	the			Stinking Kinchers		the
0000000000000000	ckdgb3	Morbid Kincher	a	the			Morbid Kinchers		the
0000000000000000	ckdgb4	Poisoned Kincher	a	the			Poisoned Kinchers		the
0000000000000000	ckdgc1	Plagued Kincher	a	the			Plagued Kinchers		the
0000000000000000	ckdgc2	Sickly  Kincher	a	the			Sickly  Kinchers		the
0000000000000000	ckdgc3	Putrescent Kincher	a	the			Putrescent Kinchers		the
0000000000000000	ckdgc4	Virulent Kincher	a	the			Virulent Kinchers		the
0000000000000000	ckdgd1	Ravaged Kincher	a	the			Ravaged Kinchers		the
0000000000000000	ckdgd2	Festering Kincher	a	the			Festering Kinchers		the
0000000000000000	ckdgd3	Pestiferous Kincher	a	the			Pestiferous Kinchers		the
0000000000000000	ckdgd4	Raving Kincher	a	the			Raving Kinchers		the
0000000000000000	ckdge1	Pustulous Kincher	a	the			Pustulous Kinchers		the
0000000000000000	ckdge2	Seeping Kincher	a	the			Seeping Kinchers		the
0000000000000000	ckdge3	Foaming Kincher	a	the			Foaming Kinchers		the
0000000000000000	ckdge4	Revolting Kincher	a	the			Revolting Kinchers		the
0000000000000000	ckdgf1	Demented Kincher	a	the			Demented Kinchers		the
0000000000000000	ckdgf2	Frenzied Kincher	a	the			Frenzied Kinchers		the
0000000000000000	ckdgf3	Fiendish Kincher	a	the			Fiendish Kinchers		the
0000000000000000	ckdgf4	Lethal Kincher							the
0000000000000000	ckdib1	Trooper Kincher							the
0000000000000000	ckdib2	Power Trooper Kincher							the
0000000000000000	ckdib3	Great Trooper Kincher							the
0000000000000000	ckdib4	Elite Trooper Kincher							the
0000000000000000	ckdic1	Raider Kincher							the
0000000000000000	ckdic2	Power Raider Kincher							the
0000000000000000	ckdic3	Great Raider Kincher							the
0000000000000000	ckdic4	Elite Raider Kincher							the
0000000000000000	ckdid1	Warrior Kincher							the
0000000000000000	ckdid2	Power Warrior Kincher							the
0000000000000000	ckdid3	Great Warrior Kincher							the
0000000000000000	ckdid4	Elite Warrior Kincher							the
0000000000000000	ckdie1	Reaper Kincher							the
0000000000000000	ckdie2	Power Reaper Kincher							the
0000000000000000	ckdie3	Great Reaper Kincher							the
0000000000000000	ckdie4	Elite Reaper Kincher							the
0000000000000000	ckdif1	Overlord Kincher							the
0000000000000000	ckdif2	Power Overlord Kincher							the
0000000000000000	ckdif3	Great Overlord Kincher							the
0000000000000000	ckdif4	Elite Overlord Kincher							the
0000000000000000	ckdja1	Weeny  Kincher	a	the			Weeny  Kinchers		the
