*HASH_VALUE	bot name	translated name	sheet_name		
0000000000000000	eloelete	Be'Reier Breggan	trhc1		
0000000000000000	elotec	Ba'Wity Naroy	trfc2		
0000000000000000	eltaluyllys	Ciochi Miania	matis_guard_m_h		
0000000000000000	emuxfyus	Roero Anichio	matis_guard_m_h		
0000000000000000	envznazfxzae	Anini Lillo	matis_guard_m_f		
0000000000000000	enxaesystmys	Chiaro Girinia	matis_guard_m_h		
0000000000000000	esxmvexvys	Chiaro Lido	matis_guard_m_h		
0000000000000000	eteocew	Ba'Dughan Lichan	tryker_guard_t_h		
0000000000000000	eteuflyus	Cuinni Pelli	matis_guard_m_h		
0000000000000000	euntuemfyus	Ciero Perini	matis_guard_m_f		
0000000000000000	euxxyus	Miaro Rondi	matis_guard_m_h		
0000000000000000	evvuyfuxfus	Chiaro Lidi	matis_guard_m_h		
0000000000000000	fachio	Pu-Fu Mu	zorai_guard_z_h		
0000000000000000	fairhaven_barman_1	Ba'Naer Liffan	trhc2old		
0000000000000000	fairhaven_barman_2	Ba'Dughan Lipsie	trha2mid		
0000000000000000	fairhaven_guard_chief	Mac'Cautty Deppan	trha3mid		
0000000000000000	fairhaven_intendant	Ba'Nakry Baxy	trhc3mid		
0000000000000000	fairhaven_karavan_officer	$gn_fairhaven_karavan_officer$	karavan_emissary_h		
0000000000000000	fairhaven_sage	Be'Marrell Gedden	trhc2old		
0000000000000000	famzxa	Aniera Lillo	mafc2_a		
0000000000000000	faszxeystus	Chiaro Liri	matis_guard_m_h		
0000000000000000	faxuangang	Kei-Yao Cuo	zorai_guard_z_f		
0000000000000000	fdhoshya	Gai-Guan Jeoi	zorai_guard_z_f		
0000000000000000	feluextsys	Peero Anildo	matis_guard_m_h		
0000000000000000	fichoi	Ja-Zun Dao	zorai_guard_z_h		
0000000000000000	fidschya	Qu-Bin Duai	zorai_guard_z_h		
0000000000000000	fifia	Pei-Jeng Liangi	zorai_guard_z_f		
0000000000000000	fihchio	Kai-Feo Guai	zofc1		
0000000000000000	fishyo	Fai-Cu Liangi	zorai_guard_z_f		
0000000000000000	fivai	Xykos Xaphaan	fyros_guard_f_h		
0000000000000000	fmoishoa	La-Viang Mi	zorai_guard_z_h		
0000000000000000	fmsafyzxys	Peero Anichini	matis_guard_m_h		
0000000000000000	fnaxvylyus	Ciochi Miari	matis_guard_m_h		
0000000000000000	fofyo	Nai-Da Len	zohc1mid		
0000000000000000	foruso	Deuxius Apocaps	fyros_guard_f_h		
0000000000000000	fraharhunters_foreman_f1	Deuthus Apocaps	tribe_frahar_hunters_milician_f_f		
0000000000000000	fraharhunters_hunter_f1	Tirius Gacaps	tribe_frahar_hunters_professional_f_f		
0000000000000000	fraharhunters_prospector_f1	Eups Apocaps	tribe_frahar_hunters_forager_f_h		
0000000000000000	fraharhunters_supplier_f1	Pybus Cegrips	tribe_frahar_hunters_trader_f_h		
0000000000000000	fraharhunters_welcomer_f1	Xykos Ibiraan	tribe_frahar_hunters_diplomat_f_h		
0000000000000000	frahars_foreman_f1	Korrkor	tribe_frahar_ancient_f		
0000000000000000	frahars_hunter_f1	Grrem	tribe_frahar_patriarchal_f		
0000000000000000	frahars_prospector_f1	Hurrtuk	tribe_frahar_ancient_f		
0000000000000000	frahars_supplier_f1	Tarrg	tribe_frahar_ancient_f		
0000000000000000	frahars_welcomer_f1	Boturr	tribe_frahar_patriarchal_f		
0000000000000000	fseaxxxa	Stassi Pilo	matis_guard_m_f		
0000000000000000	fsyshya	Kai-Feo We	zorai_guard_z_f		
0000000000000000	ftaetus	Ciero Pibi	matis_guard_m_h		
0000000000000000	ftul	Icatis Cegrips	fyros_guard_f_h		
0000000000000000	fvoikllu	Piion Apocaps	fyros_guard_f_h		
0000000000000000	fxezxfa	Cuinni Pelo	matis_guard_m_f		
0000000000000000	fyachoi	Shuai-Chon We	zorai_guard_z_f		
0000000000000000	fyatshoi	Do-Vi Hiang	zorai_guard_z_h		
0000000000000000	fychia	Ha-Zhia Gei	zorai_guard_z_h		
0000000000000000	fychyo	Do-Vi Bian	zorai_guard_z_h		
0000000000000000	fyfnemtys	Robre Anichio	matis_guard_m_h		
0000000000000000	fyhshio	Ja-Zun Sun	zorai_guard_z_h		
0000000000000000	fynxlyus	Ciero Pesi	matis_guard_m_h		
0000000000000000	fyros_guard_w_1	Theros Krinn	fyros_guard_f_f		
0000000000000000	fyros_guard_w_2	Icarius Cegrips	fyros_guard_f_h		
0000000000000000	fyshia	Do-Vi Zhao	zorai_guard_z_h		
0000000000000000	gibbays_foreman_z1	Chobaletang	tribe_gibbay_old_f		
0000000000000000	gibbays_hunter_z1	Zumiyafu	tribe_gibbay_old_f		
0000000000000000	gibbays_prospector_z1	Ofartapeng	tribe_gibbay_old_f		
0000000000000000	gibbays_supplier_z1	Ramigzaru	tribe_gibbay_old_f		
0000000000000000	gibbays_welcomer_z1	Jingchaburan	tribe_gibbay_wise_f		
0000000000000000	gitlchoy	Ha-Zhia Zhao	zorai_guard_z_h		
0000000000000000	gshyfio	Do-Vi Fuo	zorai_guard_z_h		
0000000000000000	gtytshia	La-Viang Fuangi	zorai_guard_z_h		
0000000000000000	hchychyo	Ja-Zun Ge	zorai_guard_z_f		
0000000000000000	hebcoheec	Be'Teghan Lipsen	trfc1		
0000000000000000	hehocehoce	Ba'Laupsey Hathy	tryker_guard_t_h		
0000000000000000	hehowow	Ba'Dughan Jidgen	tryker_guard_t_h		
0000000000000000	hewheneo	Be'Teghan Arins	tryker_guard_t_f		
0000000000000000	hgysfya	Gai-Guan Xei	zorai_guard_z_h		
0000000000000000	hjoowle	Be'Ledacan Eksie	tryker_guard_t_h		
0000000000000000	hnoolew	Ba'Caunin Ganan	tryker_guard_t_h		
0000000000000000	hoi_cho_barman	Gai-Guan Vao	zohc3mid		
0000000000000000	hoi_cho_guard_chief	Sai-Ju Biani	zoha3old		
0000000000000000	hojeojoot	Be'Riplan Naroy	tryker_guard_t_h		
0000000000000000	howoowole	Be'Laury Echen	trfc1old		
0000000000000000	hsishoi	Shuai-Chon Kungi	zorai_guard_z_f		
0000000000000000	iakilakila	Boeps Xalon	fyfc3		
0000000000000000	iaritfi	Pyan Cegrips	fyros_guard_f_h		
0000000000000000	iasloa	Piron Gacaps	fyros_guard_f_h		
0000000000000000	ichafia	Pei-Jeng Bian	zorai_guard_z_f		
0000000000000000	ichgfay	Pei-Jeng Mi	zorai_guard_z_h		
0000000000000000	ichiochio	Ha-Zhia Fa	zohc1		
0000000000000000	ichyo	Sai-Ju Chi	zohc1old		
0000000000000000	iconworshipers_kami_ambassador_z1	$gn_iconworshipers_kami_ambassador_z1$	kami_guardian_b		
0000000000000000	idmlshya	Do-Vi Ge	zorai_guard_z_h		
0000000000000000	idmsfoi	Hiai-Kang Luoi	zorai_guard_z_h		
0000000000000000	iflchao	She-Jua Hiang	zorai_guard_z_h		
0000000000000000	igshio	Kei-Yao Chi	zorai_guard_z_f		
0000000000000000	ihnfia	Dai-Fan Xei	zorai_guard_z_h		
0000000000000000	ikof	Ibithus Ibiraan	fyros_guard_f_h		
0000000000000000	ilialilo	Picaon Apocaps	fyros_guard_f_h		
0000000000000000	ilur	Xylion Xaphaan	fyros_guard_f_h		
0000000000000000	inmaymaym	Ja-Zun Nao	zorai_guard_z_f		
0000000000000000	inv_mission_bountybeaches	Ba'Wity Lepsey	tryker_guard_t_f		
0000000000000000	inv_mission_enchantedisle	Ba'Roley Eksie	tryker_guard_t_f		
0000000000000000	inv_mission_fleetinggarden	Roni Standi	matis_guard_m_f		
0000000000000000	inv_mission-	Vaera Tinano	matis_guard_m_f		
0000000000000000	inv_mission_hereticshovel	Piche Rosirinia	matis_guard_m_f		
0000000000000000	inv_mission_hiddensource	Sirgia Pirini	matis_guard_m_f		
0000000000000000	inv_mission_lagoonsofloria	Rosira Lichini	tryker_guard_t_f		
0000000000000000	inv_mission_libertylake	Vara Sichini	shooter_matis_guard_f_nuker_poison		
0000000000000000	inv_mission_majesticgarden	Aninne Lillo	matis_guard_m_f		
0000000000000000	inv_mission_thefount	Ba'Naer Keffan	tryker_guard_t_f		
0000000000000000	inv_mission_upperbog	Ciochi Miani	matis_guard_m_f		
0000000000000000	inv_mission_windsofmuse	Ba'Neppy Kedgy	tryker_guard_t_f		
0000000000000000	invasion_mission_giver_ip	Pian Apocaps	fyros_guard_contact		
0000000000000000	iochio	Shuai-Chon Xei	zorai_guard_z_h		
0000000000000000	ioku	Ulyseus Deps	fyros_guard_f_h		
0000000000000000	iosufoa	Piton Gacaps	fyros_guard_f_h		
0000000000000000	ioviva	Xylaus Xaphaan	fyros_guard_f_h		
0000000000000000	ishafoi	Do-Vi Vang	zofc1		
0000000000000000	istlchay	Gai-Guan Hen	zorai_guard_z_f		
0000000000000000	isuallo	Gamus Deps	fyros_guard_f_h		
0000000000000000	iutulkulk	Dynix Cegrips	fyfc1mid		
0000000000000000	ivoakisf	Eulus Apocaps	fyros_guard_f_h		
0000000000000000	jeence	Ba'Dardan Arins	trhc1mid		
0000000000000000	jehelew	Be'Laury Dirmy	trfc2		
0000000000000000	jen_lai_barman	Hiai-Kang Kungi	zofc3		
0000000000000000	jocojewoe	Be'Laury Enan	tryker_guard_t_h		
0000000000000000	joelto	Be'Laury Diksan	tryker_guard_t_h		
0000000000000000	jowewjo	Be'Marrell Eskan	tryker_guard_t_h		
0000000000000000	kusirskku	Xycaon Ibiraan	fyros_guard_f_h		
0000000000000000	leasafvtsae	Tinaera Pisi	mafc1mid		
0000000000000000	lecejnobl	Mac'Doyghan Garmer	trhc1		
0000000000000000	lenwoleeh	Mac'Cautty Codgan	trhc1		
0000000000000000	levexefae	Tinaera Pirello	matis_guard_m_f		
0000000000000000	lmychai	Do-Vi Fuan	zorai_guard_z_h		
0000000000000000	lnfyxlys	Chiaro Lildo	matis_guard_m_h		
0000000000000000	ltoowwwot	Ba'Caunin Gaxy	tryker_guard_t_h		
0000000000000000	lttafya	Kei-Yao Chaoi	zorai_guard_z_f		
0000000000000000	luaxsvus	Lirni Sildo	matis_guard_m_h		
0000000000000000	lylayvxyus	Chiaro Givaldo	matis_guard_m_h		
0000000000000000	masyuztyus	Lirni Sidi	matis_guard_m_h		
0000000000000000	mchifyo	Fai-Cu Mi	zorai_guard_z_f		
0000000000000000	mfesavtsnlatsnla	Chiargia Gisti	mafa1old		
0000000000000000	mgdyfoy	Gai-Guan We	zorai_guard_z_h		
0000000000000000	min_cho_barman	Kai-Feo Xei	zohc2old		
0000000000000000	mlyutyzmys	Chiaro Libi	matis_guard_m_h		
0000000000000000	mntaymlys	Ciero Penti	matis_guard_m_h		
0000000000000000	mshifai	Ja-Zun Chaoi	zorai_guard_z_h		
0000000000000000	msseastnma	Liche Cuirini	matis_guard_m_f		
0000000000000000	mvynsnetyus	Lirni Sicco	matis_guard_m_h		
0000000000000000	myfnchia	Qu-Bin Biani	zorai_guard_z_h		
0000000000000000	mzytfunevus	Chiaro Lino	matis_guard_m_h		
0000000000000000	naefvtesslae	Roni Stania	matis_guard_m_f		
0000000000000000	natae_barman	Miaro Rono	mahc2mid		
0000000000000000	natae_guard_chief	Pigia Rosiri	mafa3mid		
0000000000000000	natae_intendant	Chiaro Linia	mahc2old		
0000000000000000	natae_sage	Rosini Signo	mafc3old		
0000000000000000	naxflae	Vara Sicco	matis_guard_m_f		
0000000000000000	ncoowbce	Mac'Cautty Deper	tryker_guard_t_h		
0000000000000000	neaxtuvfyus	Chiaro Lilo	matis_guard_m_h		
0000000000000000	neaxtuvfyusfyus	Ciero Peri	matis_guard_m_h		
0000000000000000	nejeobew	Ba'Nakry Breggan	trfc2old		
0000000000000000	nemvuexzsys	Ciero Pevaldo	matis_guard_m_h		
0000000000000000	nfohshia	Ja-Zun Chi	zorai_guard_z_h		
0000000000000000	nheneco	Be'Keeer Liffan	tryker_guard_t_h		
0000000000000000	nlnaexzyus	Rochi Beldo	matis_guard_m_h		
0000000000000000	nshochio	Ja-Zun Mu	zorai_guard_z_f		
0000000000000000	nuasytsxys	Niero Cinio	matis_guard_m_h		
0000000000000000	nuyvayzfystvluanfmys	Cuine Pilli	matis_guard_m_h		
0000000000000000	nyavyus	Peero Anidi	matis_guard_m_h		
0000000000000000	nyesulusxyus	Lichi Lipi	matis_guard_m_h		
0000000000000000	nzfaesyzvmus	Chiaro Lilli	matis_guard_m_h		
0000000000000000	oasais	Boelion Cekian	fyros_guard_f_h		
0000000000000000	obtejeb	Ba'Laupsey Kedgy	tryker_guard_t_h		
0000000000000000	ochachio	La-Viang Du	zorai_guard_z_h		
0000000000000000	ochichoi	Ba-Nung Chaoi	zorai_guard_z_h		
0000000000000000	ocotno	Be'Riplan Lepsey	tryker_guard_t_h		
0000000000000000	odhdchoa	Dai-Fan Hon	zorai_guard_z_h		
0000000000000000	oeje	Ba'Nakry Briggie	trhc1		
0000000000000000	ofsyfoi	La-Viang Zhuangi	zorai_guard_z_h		
0000000000000000	oghtshia	Qu-Bin Din	zorai_guard_z_h		
0000000000000000	ognhfio	Pei-Jeng Luoi	zorai_guard_z_h		
0000000000000000	oheolo	Be'Lauppy Eoppie	trfc2old		
0000000000000000	ohsashio	Kei-Yao Buao	zorai_guard_z_h		
0000000000000000	oichoi	Do-Vi Nao	zorai_guard_z_h		
0000000000000000	olbetoe	Be'Marrell Gaxy	trhc2mid		
0000000000000000	olchay	Ha-Zhia Fuo	zorai_guard_z_h		
0000000000000000	olchio	Ba-Nung Ki	zorai_guard_z_f		
0000000000000000	olchoa	She-Jua Chaoi	zorai_guard_z_f		
0000000000000000	oliafoal	Boethus Xalon	fyros_guard_f_h		
0000000000000000	olro	Pletis Pelorus	fyros_guard_f_h		
0000000000000000	ongshya	Pu-Fu Nao	zorai_guard_z_f		
0000000000000000	oshay	Zai-Suo Biani	zorai_guard_z_h		
0000000000000000	outpost_fyros_06_tmg_steward_f1	Ioan Cegrips	tribe_frahar_hunters_noble_f_h		
0000000000000000	outpost_fyros_08_tmg_steward_f1	Abyrus Apocaps	tribe_frahar_hunters_noble_f_h		
0000000000000000	peoloslos	Mips Xalon	fyhc1mid		
0000000000000000	pyr_barman	Lydix Deps	fyha2old		
0000000000000000	pyr_guard_chief	Abytheus Apocaps	fyha3mid		
0000000000000000	pyr_intendant	Eutis Apocaps	fyfc2mid		
0000000000000000	pyr_kami_master	$gn_pyr_kami_master$	kami_preacher_4_g		
0000000000000000	pyr_sage	Aetheus Cegrips	fyhc3old		
0000000000000000	r_01_19_merchant_1	Be'Marrell Ganan	tribe_corsair_soldier_t_h		
0000000000000000	r_01_27_merchant_1	Mac'Cautty Eksie	tribe_corsair_soldier_t_h		
0000000000000000	r_01_27_supplier_1	Ba'Wity Arins	trfc2		
0000000000000000	r_01_27_supplier_2	Ba'Dardan Kealey	trhc2mid		
0000000000000000	r_01_27_supplier_3	Be'Keeer Brammy	tribe_corsair_trader_t_f		
0000000000000000	r_05_33_old_crafter_1	Mac'Doyghan Derren	tribe_silt_sculptors_trader_t_h		
0000000000000000	r_05_34_fyros_fool_1	Pleps Pelorus	fyros_guard_l_d_h		
0000000000000000	r_05_34_outpost_scout_leviers_1	Pelaus Mekops	tribe_leviers_diplomat_f_h		
0000000000000000	r_06_20_outpost_12_welcomer	Ba'Wity Kealey	tribe_shadow_runners_diplomat_t_h		
0000000000000000	r_07_04_kami_adept_1	Piseus Gacaps	fyhc2old		
0000000000000000	r_11_17_crafter_1	Deutis Apocaps	tribe_water_breakers_trader_f_h		
0000000000000000	r_11_17_crafter_2	Miaccia Vavaldo	tribe_water_breakers_trader_m_f		
0000000000000000	r_11_17_crafter_3	Pean Cegrips	tribe_water_breakers_trader_f_h		
0000000000000000	safgchio	She-Jua Fa	zorai_guard_z_h		
0000000000000000	sasaexlus	Peero Anicco	matis_guard_m_h		
0000000000000000	saveysmzys	Rochi Bedera	matis_guard_m_h		
0000000000000000	senaexzys	Chiaro Lirello	matis_guard_m_h		
0000000000000000	senlfetla	Pecha Antocco	matis_guard_m_f		
0000000000000000	seynzyus	Ciogio Signo	matis_guard_m_h		
0000000000000000	shachia	Xo-Yuang Biani	zorai_guard_z_f		
0000000000000000	shalchya	Sai-Ju Cuo	zorai_guard_z_h		
0000000000000000	shichiochio	Bai-Kung Biani	zohc1		
0000000000000000	shmyshoy	Pa-Sang Len	zorai_guard_z_f		
0000000000000000	shoachai	Pei-Jeng Ge	zorai_guard_z_h		
0000000000000000	shochia	Vo-Nuang Biani	zorai_guard_z_h		
0000000000000000	shoshio	Sai-Ju Chaoi	zorai_guard_z_f		
0000000000000000	sishio	She-Jua Buao	zorai_guard_z_f		
0000000000000000	slihshoy	La-Viang Ge	zohc2		
0000000000000000	sluymemslys	Antoccio Zasti	matis_guard_m_h		
0000000000000000	snlexyus	Niero Cino	matis_guard_m_h		
0000000000000000	sutzuzlnus	Frergio Miano	matis_guard_m_h		
0000000000000000	syachoy	Tei-Woo Biani	zorai_guard_z_h		
0000000000000000	syevvyus	Lirni Sidera	matis_guard_m_h		
0000000000000000	syutxsyus	Gine Pillo	matis_guard_m_h		
0000000000000000	talevsae	Frerne Sichio	matis_guard_m_f		
0000000000000000	teneavszae	Triera Pedo	matis_guard_m_f		
0000000000000000	tfamuylzsus	Ciero Pichini	matis_guard_m_h		
0000000000000000	thesos_barman	Pecus Cegrips	fyha2old		
0000000000000000	thesos_guard_chief	Boello Cekian	fyha3mid		
0000000000000000	thesos_intendant	Then Cekian	fyfc2mid		
0000000000000000	thesos_sage	Eunix Apocaps	fyhc3old		
0000000000000000	tlxuyxlyus	Antoccio Zarini	matis_guard_m_h		
0000000000000000	tmylxylmvys	Frergio Mianti	matis_guard_m_h		
0000000000000000	toysshia	Do-Vi Luoi	zorai_guard_z_h		
0000000000000000	tribe_frahar_hunters_outpost_officer	Lybus Deps	tribe_frahar_hunters_diplomat_f_f		
0000000000000000	tribe_hamazans_tribe_chief	Pinne Bedi	tribe_hamazans_of_the_dead_see_diplomat_m_f		
0000000000000000	tribe_sacred_sap_tribe_chief	Wo-Lo Biani	tribe_sacred_sap_noble_z_h		
0000000000000000	tribe_shadowrunners_tribe_chief	Ba'Roley Hathy	tribe_shadow_runners_trooper_t_h		
0000000000000000	tribe_tutors_tribe_chief	Arkus Xalon	tribe_tutors_diplomat_f_h		
0000000000000000	tribe_water_breakers_tribe_chief	Boeseus Xalon	tribe_water_breakers_noble_f_h		
0000000000000000	tutttxvuzlys	Chiaro Ligno	matis_guard_m_h		
0000000000000000	tvaxuamsyus	Ciero Pepi	matis_guard_m_h		
0000000000000000	tvayszus	Chiaro Licco	matis_guard_m_h		
0000000000000000	uafussxxus	Frergio Miapi	matis_guard_m_h		
0000000000000000	uasuesxyus	Ciogio Sido	matis_guard_m_h		
0000000000000000	uelevsmvys	Peero Anido	matis_guard_m_h		
0000000000000000	uexzymtys	Chiaro Lipi	matis_guard_m_h		
0000000000000000	ueznmys	Peero Anillo	matis_guard_m_h		
0000000000000000	ufzflymfyus	Ciosse Stasa	matis_guard_m_h		
0000000000000000	umnesvus	Rochi Bedo	matis_guard_m_h		
0000000000000000	uneutvxustvxus	Chiaro Giri	mahc1mid		
0000000000000000	uoroi	Deutheus Gacaps	fyros_guard_f_h		
0000000000000000	vasvaemmae	Chiani Gisti	matis_guard_m_f		
0000000000000000	vou	Plello Krinn	fyros_guard_f_h		
0000000000000000	weneebe	Ba'caughan Effer	trhc2mid		
0000000000000000	windermeer_barman	Ba'Naer Lichan	trhc2mid		
0000000000000000	windermeer_guard_chief	Ba'Dughan Gedden	trfc2mid		
0000000000000000	windermeer_intendant	Ba'Dardan Kedgy	trfc2mid		
0000000000000000	windermeer_sage	Be'Ledacan Jichy	trhc1old		
0000000000000000	yashyo	Ba-Nung Xei	zorai_guard_z_h		
0000000000000000	ygchia	Cai-Ci Mu	zorai_guard_z_h		
0000000000000000	yktzuktzu	Pei-Jeng Kungi	zorai_guard_z_h		
0000000000000000	yrkanis_barman	Cicho Trivaldo	mahc2mid		
0000000000000000	yrkanis_guard_chief	Miaccia Stazzo	mafa3mid		
0000000000000000	yrkanis_intendant	Cuine Pido	mahc2old		
0000000000000000	yrkanis_kami_master	$gn_yrkanis_kami_master$	kami_preacher_f		
0000000000000000	yrkanis_karavan_officer	$gn_yrkanis_karavan_officer$	karavan_emissary_h		
0000000000000000	yrkanis_sage	Girgia Cisti	mafc3old		
0000000000000000	zora_barman	Fai-Cu Fung	zofc3		
0000000000000000	zora_guard_chief	Shuai-Chon Vao	zoha3mid		
0000000000000000	zora_intendant	La-Po Len	zofc2mid		
0000000000000000	zora_sage	Cai-Ci Du	zohc3old		
0000000000000000	class_charm_expert	$gn_class_charm_expert$			
0000000000000000	class_fighter	$gn_class_fighter$			
0000000000000000	class_professional	$gn_class_professional$			
0000000000000000	class_sergent	$gn_class_sergent$			
0000000000000000	class_treat_apprentice	$gn_class_treat_apprentice$			
0000000000000000	darkeningsap_static_guard_5	$gn_darkeningsap_static_guard_5$			
0000000000000000	fraharhunters_guards_w_10	$gn_fraharhunters_guards_w_10$			
0000000000000000	fyros defender	$gn_fyros_defender$			
0000000000000000	fyros officer	$gn_fyros_officer$			
0000000000000000	green seed noble	$gn_green_seed_noble$			
0000000000000000	green seed volunteer	$gn_green_seed_volunteer$			
0000000000000000	karavan_guard_h_1	$gn_karavan_guard_h_1$			
0000000000000000	levier volunteer	$gn_levier_volunteer$			
0000000000000000	leviers noble	$gn_leviers_noble$			
0000000000000000	matis officer	$gn_matis_officer$			
0000000000000000	matis voluteer	$gn_matis_voluteer$			
0000000000000000	zorai_officer	$gn_zorai_officer$			
0000000000000000	zorai_voluteer_f	$gn_zorai_voluteer_f$			
0000000000000000	zorai_voluteer_m	$gn_zorai_voluteer_m$			
0000000000000000	aelaxtae	Sirgia Pisi	mafc3		
0000000000000000	aenamtae	Vagia Miano	mafc3		
0000000000000000	aetlae	Vagia Mianio	mafc3		
0000000000000000	agtong	Xo-Yuang Biani	zohc3		
0000000000000000	ahym	Dai-Fan We	zohc3mid		
0000000000000000	akaivia	Gakos Deps	fyfc3		
0000000000000000	akialvri	Eun Apocaps	fyfc3mid		
0000000000000000	akta	Tin Gacaps	fyfc3old		
0000000000000000	aluosvi	Abyxius Apocaps	fyhc3mid		
0000000000000000	anuavtyus	Ciogio Sichio	mahc3		
0000000000000000	astvyus	Bergio Visi	mahc3old		
0000000000000000	atri	Peion Cegrips	fyfc3old		
0000000000000000	bhoe	Be'Keeer Machen	trfc3old		
0000000000000000	chihchia	Pei-Jeng Fuan	zofc3		
0000000000000000	coon	Ba'Laupsey Deppan	trfc3		
0000000000000000	damlfay	Ba-Nung We	zofc3		
0000000000000000	dhyshao	La-Viang Tao	zofc3		
0000000000000000	ehjococn	Ba'Dardan Lepsey	trfc3mid		
0000000000000000	ehowehe	Ba'Neppy Kealey	trfc3		
0000000000000000	ejlohoe	Ba'Dardan Lipsen	trhc3mid		
0000000000000000	hoi_cho_intendant	She-Jua Mu	zofc2mid		
0000000000000000	hoi_cho_sage	Do-Vi Mu	zohc3old		
0000000000000000	jen_lai_guard_chief	Fai-Cu Duai	zoha3		
0000000000000000	jen_lai_intendant	Fai-Cu Luoi	zohc3mid		
0000000000000000	jen_lai_sage	Pu-Fu We	zofc3old		
0000000000000000	min_cho_guard_chief	Cai-Ci Sun	zoha3		
0000000000000000	min_cho_intendant	Cai-Ci Mi	zohc2mid		
0000000000000000	min_cho_sage	La-Viang Zhao	zohc3old		
0000000000000000	r_10_17_kami_gentil	$gn_r_10_17_kami_gentil$	kami_preacher_2		
0000000000000000	r_10_17_sage	Kai-Feo Vang	zofc2mid		
0000000000000000	renfort_1	Cai-Ci Ciai	tribe_sacred_sap_private_z_h		
0000000000000000	renfort_2	She-Jua Dao	tribe_sacred_sap_trooper_z_f		
0000000000000000	renfort_3	Pu-Fu Jeoi	tribe_sacred_sap_archery_recruit_z_h		
0000000000000000	renfort_4	Sai-Ju Buao	tribe_sacred_sap_sorcery_master_z_h		
0000000000000000	renfort_5	Hiai-Kang Ki	tribe_sacred_sap_ritual_master_z_f		
0000000000000000	soldier_1	$gn_warchief_guard$	tribe_sacred_sap_trooper_z_h		
0000000000000000	soldier_2	$gn_warchief_guard$	tribe_sacred_sap_medic_z_f		
0000000000000000	soldier_3	$gn_warchief_guard$	tribe_sacred_sap_archery_master_z_h		
0000000000000000	soldier_4	$gn_warchief_guard$	tribe_sacred_sap_private_z_h		
0000000000000000	soldier_5	$gn_warchief_guard$	tribe_sacred_sap_medic_z_h		
