*HASH_VALUE	creature ID	name	ia	da	p	pia	pda		
_-	chvpe7	Madakoo							
_-	chvpf4	Violent Madakam							
_-	chvpf7	Madakoo							
_-	chwdb7	Aranaketh							
_-	chwdc7	Aranaketh							
_-	chwdd7	Aranaketh							
_-	chwde1	Nettled Arana	a				Nettled Aranas		the
_-	chwde2	Vicious Arana	a				Vicious Aranas		the
_-	chwde3	Feral Arana	a				Feral Aranas		the
_-	chwde4	Violent Arana	a				Violent Aranas		the
_-	chwde5	Tarron	a	the					
_-	chwde7	Aranaketh							
_-	chwdf7	Aranaketh							
_-	chwfb7	Aranakin							
_-	chwfc7	Aranakin							
_-	chwfd7	Aranakin							
_-	chwfe7	Aranakin							
_-	chwff1	Furious Arana	a				Furious Aranas		the
_-	chwff2	Fierce Arana	a				Fierce Aranas		the
_-	chwff3	Ferocious Arana	a				Ferocious Aranas		the
_-	chwff4	Voracious Arana	a				Voracious Aranas		the
_-	chwff7	Aranakin							
_-	chwjb7	Aranakya							
_-	chwjc7	Aranakya							
_-	chwjd7	Aranakya							
_-	chwje7	Aranakya							
_-	chwjf7	Aranakya							
_-	chwlb7	Aranakan							
_-	chwlc7	Aranakan							
_-	chwld7	Aranakan							
_-	chwle7	Aranakan							
_-	chwlf7	Aranakan							
_-	chwpb7	Aranakoo							
_-	chwpc7	Aranakoo							
_-	chwpd7	Aranakoo							
_-	chwpe7	Aranakoo							
_-	chwpf7	Aranakoo							
_-	chxdb7	Gubaketh							
_-	chxdc7	Gubaketh							
_-	chxdd7	Gubaketh							
_-	chxde7	Gubaketh							
_-	chxdf7	Gubaketh							
_-	chxfb7	Gubakin							
_-	chxfc7	Gubakin							
_-	chxfd7	Gubakin							
_-	chxfe7	Gubakin							
_-	chxff7	Gubakin							
_-	chxjb7	Gubakya							
_-	chxjc7	Gubakya							
_-	chxjd7	Gubakya							
_-	chxje7	Gubakya							
_-	chxjf1	Furious Gubani	a				Furious Gubanis		the
_-	chxjf2	Fierce Gubani	a				Fierce Gubanis		the
_-	chxjf2_zig	Frippo Zig	a	the			Frippo Zig		the
_-	chxjf3	Ferocious Gubani	a				Ferocious Gubanis		the
_-	chxjf4	Voracious Gubani	a				Voracious Gubanis		the
_-	chxjf7	Gubakya							
_-	chxjf8	Demolisher Gubani	a	the					
_-	chxjf_zig	Gubani Zig	a	the			Gubani Zig		the
_-	chxlb7	Gubakan							
_-	chxlc7	Gubakan							
_-	chxld7	Gubakan							
_-	chxle7	Gubakan							
_-	chxlf7	Gubakan							
_-	chxpb7	Gubakoo							
_-	chxpc7	Gubakoo							
_-	chxpd7	Gubakoo							
_-	chxpe1	Nettled Gubani	a				Nettled Gubanis		the
_-	chxpe2	Vicious Gubani	a				Vicious Gubanis		the
_-	chxpe3	Feral Gubani	a				Feral Gubanis		the
_-	chxpe4	Violent Gubani	a				Violent Gubanis		the
_-	chxpe5	Harini							the
_-	chxpe7	Gubakoo							
_-	chxpe8	Terminator Gubani							the
_-	chxpf6	Gubani							the
_-	chxpf7	Gubakoo							
_-	chxpf8	Terminator Gubani	a	the					
_-	CKACF4	Kidinak Mortel	un	le	du	au	Kidinaks Mortels	des	les
_-	ckada1	Weeny  Kidinak	a	the			Weeny  Kidinaks		the
_-	ckada2	Puny  Kidinak	a	the			Puny  Kidinaks		the
_-	ckada3	Feeble  Kidinak	a	the			Feeble  Kidinaks		the
_-	ckada4	Young Kidinak	a	the			Young Kidinaks		the
_-	ckadb1	Vigorous  Kidinak	a	the			Vigorous  Kidinaks		the
_-	ckadb2	Vulgar  Kidinak	a	the			Vulgar  Kidinaks		the
_-	ckadb3	Moderate  Kidinak	a	the			Moderate  Kidinaks		the
_-	ckadb4	Hard Kidinak	a	the			Hard Kidinaks		the
_-	ckadb7	Kidiketh							
_-	ckadc1	Vigilant Kidinak	a	the			Vigilant Kidinaks		the
_-	ckadc2	Strong  Kidinak	a	the			Strong  Kidinaks		the
_-	ckadc3	Mean Kidinak	a	the			Mean Kidinaks		the
_-	ckadc4	Vicious  Kidinak	a	the			Vicious  Kidinaks		the
_-	ckadc7	Kidiketh							
_-	ckadd1	Dreaded Kidinak	a	the			Dreaded Kidinaks		the
_-	ckadd2	Master Kidinak	a	the			Master Kidinaks		the
_-	ckadd3	Veteran Kidinak	a	the			Veteran Kidinaks		the
_-	ckadd4	Hungry  Kidinak	a	the			Hungry  Kidinaks		the
_-	ckadd7	Kidiketh							
_-	ckade1	Nettled  Kidinak	a	the			Nettled  Kidinaks		the
_-	ckade2	Incensed  Kidinak	an	the			Incensed  Kidinaks		the
_-	ckade3	Mighty Kidinak	a	the			Mighty Kidinaks		the
_-	ckade4	Awesome  Kidinak	an	the			Awesome  Kidinaks		the
_-	ckade7	Kidiketh							
_-	ckadf1	Gruesome Kidinak	a	the			Gruesome Kidinaks		the
_-	ckadf2	Lacerating  Kidinak	a	the			Lacerating  Kidinaks		the
_-	ckadf3	Killer  Kidinak	a	the			Killer  Kidinaks		the
_-	ckadf4	Great Kidinak	a	the					
_-	ckadf7	Kidiketh							
_-	ckafb7	Kidikin							
_-	ckafc7	Kidikin							
_-	ckafd7	Kidikin							
_-	ckafe1	Nettled  Kidinak	a				Nettled  Kidinaks		the
_-	ckafe2	Incensed  Kidinak	an				Incensed  Kidinaks		the
_-	ckafe3	Mighty Kidinak	a				Mighty Kidinaks		the
_-	ckafe4	Awesome  Kidinak	an				Awesome  Kidinaks		the
_-	ckafe7	Kidikin							
_-	ckaff1	Gruesome Kidinak	a				Gruesome Kidinaks		the
_-	ckaff2	Lacerating  Kidinak	a				Lacerating  Kidinaks		the
_-	ckaff3	Killer  Kidinak	a				Killer  Kidinaks		the
_-	ckaff4	Great  Kidinak	a				Great  Kidinaks		the
_-	ckaff7	Kidikin							
_-	ckaga1	Impure Kidinak	an	the			Impure Kidinaks		the
_-	ckaga2	Blighted Kidinak	a	the			Blighted Kidinaks		the
_-	ckaga3	Contaminated Kidinak	a	the			Contaminated Kidinaks		the
_-	ckaga4	Infected Kidinak	an	the			Infected Kidinaks		the
_-	ckagb1	Nauseous Kidinak	a	the			Nauseous Kidinaks		the
_-	ckagb2	Stinking Kidinak	a	the			Stinking Kidinaks		the
_-	ckagb3	Morbid Kidinak	a	the			Morbid Kidinaks		the
_-	ckagb4	Poisoned Kidinak	a	the			Poisoned Kidinaks		the
_-	ckagc1	Plagued Kidinak	a	the			Plagued Kidinaks		the
_-	ckagc2	Sickly  Kidinak	a	the			Sickly  Kidinaks		the
_-	ckagc3	Putrescent Kidinak	a	the			Putrescent Kidinaks		the
_-	ckagc4	Virulent Kidinak	a	the			Virulent Kidinaks		the
_-	ckagd1	Ravaged Kidinak	a	the			Ravaged Kidinaks		the
_-	ckagd2	Festering Kidinak	a	the			Festering Kidinaks		the
_-	ckagd3	Pestiferous Kidinak	a	the			Pestiferous Kidinaks		the
_-	ckagd4	Raving Kidinak	a	the			Raving Kidinaks		the
_-	ckage1	Pustulous Kidinak	a	the			Pustulous Kidinaks		the
_-	ckage2	Seeping Kidinak	a	the			Seeping Kidinaks		the
_-	ckage3	Foaming Kidinak	a	the			Foaming Kidinaks		the
_-	ckage4	Revolting Kidinak	a	the			Revolting Kidinaks		the
_-	ckagf1	Demented Kidinak	a	the			Demented Kidinaks		the
_-	ckagf2	Frenzied Kidinak	a	the			Frenzied Kidinaks		the
_-	ckagf3	Fiendish Kidinak	a	the			Fiendish Kidinaks		the
_-	ckagf4	Lethal Kidinak							the
_-	ckaib1	Trooper Kidinak							the
_-	ckaib2	Power Trooper Kidinak							the
_-	ckaib3	Great Trooper Kidinak							the
_-	ckaib4	Elite Trooper Kidinak							the
_-	ckaic1	Raider Kidinak							the
_-	ckaic2	Power Raider Kidinak							the
_-	ckaic3	Great Raider Kidinak							the
_-	ckaic4	Elite Raider Kidinak							the
_-	ckaid1	Warrior Kidinak							the
_-	ckaid2	Power Warrior Kidinak							the
_-	ckaid3	Great Warrior Kidinak							the
_-	ckaid4	Elite Warrior Kidinak							the
_-	ckaie1	Reaper Kidinak							the
_-	ckaie2	Power Reaper Kidinak							the
_-	ckaie3	Great Reaper Kidinak							the
_-	ckaie4	Elite Reaper Kidinak							the
_-	ckaif1	Overlord Kidinak							the
_-	ckaif2	Power Overlord Kidinak							the
_-	ckaif3	Great Overlord Kidinak							the
_-	ckaif4	Elite Overlord Kidinak							the
_-	ckajb7	Kidikya							
_-	ckajc7	Kidikya							
_-	ckajd7	Kidikya							
_-	ckaje1	Nettled  Kidinak	a				Nettled  Kidinaks		the
_-	ckaje2	Incensed  Kidinak	an				Incensed  Kidinaks		the
_-	ckaje3	Mighty Kidinak	a				Mighty Kidinaks		the
_-	ckaje4	Awesome  Kidinak	an				Awesome  Kidinaks		the
_-	ckaje7	Kidikya							
_-	ckajf1	Gruesome Kidinak	a				Gruesome Kidinaks		the
_-	ckajf2	Lacerating  Kidinak	a				Lacerating  Kidinaks		the
_-	ckajf3	Killer  Kidinak	a				Killer  Kidinaks		the
_-	ckajf4	Great  Kidinak	a				Great  Kidinaks		the
_-	ckajf7	Kidikya							
_-	ckalb7	Kidikan							
_-	ckalc7	Kidikan							
_-	ckald7	Kidikan							
_-	ckale1	Nettled  Kidinak	a				Nettled  Kidinaks		the
_-	ckale2	Incensed  Kidinak	an				Incensed  Kidinaks		the
_-	ckale3	Mighty Kidinak	a				Mighty Kidinaks		the
_-	ckale4	Awesome  Kidinak	an				Awesome  Kidinaks		the
_-	ckale7	Kidikan							
_-	ckalf1	Gruesome Kidinak	a				Gruesome Kidinaks		the
_-	ckalf2	Lacerating  Kidinak	a				Lacerating  Kidinaks		the
_-	ckalf3	Killer  Kidinak	a				Killer  Kidinaks		the
_-	ckalf4	Great  Kidinak	a				Great  Kidinaks		the
_-	ckalf7	Kidikan							
_-	ckapa1	Weeny  Kidinak	a	the			Weeny  Kidinaks		the
_-	ckapa2	Puny  Kidinak	a	the			Puny  Kidinaks		the
_-	ckapa3	Feeble  Kidinak	a	the			Feeble  Kidinaks		the
_-	ckapa4	Young Kidinak	a	the			Young Kidinaks		the
_-	ckapb1	Vigorous  Kidinak	a	the			Vigorous  Kidinaks		the
_-	ckapb2	Vulgar  Kidinak	a	the			Vulgar  Kidinaks		the
_-	ckapb3	Moderate  Kidinak	a	the			Moderate  Kidinaks		the
_-	ckapb4	Hard Kidinak	a	the			Hard Kidinaks		the
_-	ckapb7	Kidikoo							
_-	ckapc1	Vigilant Kidinak	a	the			Vigilant Kidinaks		the
_-	ckapc2	Strong  Kidinak	a	the			Strong  Kidinaks		the
_-	ckapc3	Mean Kidinak	a	the			Mean Kidinaks		the
_-	ckapc4	Vicious  Kidinak	a	the			Vicious  Kidinaks		the
_-	ckapc7	Kidikoo							
_-	ckapd1	Dreaded Kidinak	a	the			Dreaded Kidinaks		the
_-	ckapd2	Master Kidinak	a	the			Master Kidinaks		the
_-	ckapd3	Veteran Kidinak	a	the			Veteran Kidinaks		the
_-	ckapd4	Hungry  Kidinak	a	the			Hungry  Kidinaks		the
_-	ckapd7	Kidikoo							
_-	ckape1	Nettled  Kidinak	a	the			Nettled  Kidinaks		the
_-	ckape2	Incensed  Kidinak	an	the			Incensed  Kidinaks		the
_-	ckape3	Mighty Kidinak	a	the			Mighty Kidinaks		the
_-	ckape4	Awesome  Kidinak	an	the			Awesome  Kidinaks		the
_-	ckape7	Kidikoo							
_-	ckapf1	Gruesome Kidinak	a	the			Gruesome Kidinaks		the
_-	ckapf2	Lacerating  Kidinak	a	the			Lacerating  Kidinaks		the
_-	ckapf3	Killer  Kidinak	a	the			Killer  Kidinaks		the
_-	ckapf4	Great  Kidinak					Great  Kidinaks		the
_-	ckapf7	Kidikoo							
_-	CKASB4_sw	Faible Kitin des Profondeurs	un	le	du	au	Faibles Kitins des Profondeurs	des	les
_-	CKASC4_sw	Kitin des Profondeurs	un	le	du	au	Kitins des Profondeurs	des	les
_-	CKASD4_sw	Furieux Kitin des Profondeurs	un	le	du	au	Furieux Kitins des Profondeurs	des	les
_-	CKASE4_sw	Terrible Kitin des Profondeurs	un	le	du	au	Terribles Kitins des Profondeurs	des	les
_-	CKASF4_sw	Atroce Kitin des Profondeurs	un	le	du	au	Atroces Kitins des Profondeurs	des	les
_-	CKBCF4	Kinrey Mortel	un	le	du	au	Kinreys Mortels	des	les
_-	ckbda1	Weeny  Kinrey	a	the			Weeny  Kinreys		the
_-	ckbda2	Puny  Kinrey	a	the			Puny  Kinreys		the
_-	ckbda3	Feeble  Kinrey	a	the			Feeble  Kinreys		the
_-	ckbda4	Young Kinrey	a	the			Young Kinreys		the
_-	ckbdb1	Vigorous  Kinrey	a	the			Vigorous  Kinreys		the
_-	ckbdb2	Vulgar  Kinrey	a	the			Vulgar  Kinreys		the
_-	ckbdb3	Moderate  Kinrey	a	the			Moderate  Kinreys		the
_-	ckbdb4	Hard Kinrey	a	the			Hard Kinreys		the
_-	ckbdb7	Kinketh							
_-	ckbdc1	Vigilant Kinrey	a	the			Vigilant Kinreys		the
_-	ckbdc2	Strong  Kinrey	a	the			Strong  Kinreys		the
_-	ckbdc3	Mean Kinrey	a	the			Mean Kinreys		the
_-	ckbdc4	Vicious  Kinrey	a	the			Vicious  Kinreys		the
_-	ckbdc7	Kinketh							
_-	ckbdd1	Dreaded Kinrey	a	the			Dreaded Kinreys		the
_-	ckbdd2	Master Kinrey	a	the			Master Kinreys		the
_-	ckbdd3	Veteran Kinrey	a	the			Veteran Kinreys		the
_-	ckbdd4	Hungry  Kinrey	a	the			Hungry  Kinreys		the
_-	ckbdd7	Kinketh							
_-	ckbde1	Nettled  Kinrey	a	the			Nettled  Kinreys		the
_-	ckbde2	Incensed  Kinrey	an	the			Incensed  Kinreys		the
_-	ckbde3	Mighty Kinrey	a	the			Mighty Kinreys		the
_-	ckbde4	Awesome  Kinrey	an	the			Awesome  Kinreys		the
_-	ckbde7	Kinketh							
_-	ckbde8	Slayer Kinrey	a	the					
_-	ckbdf1	Gruesome Kinrey	a	the			Gruesome Kinreys		the
_-	ckbdf2	Lacerating  Kinrey	a	the			Lacerating  Kinreys		the
_-	ckbdf3	Killer  Kinrey	a	the			Killer  Kinreys		the
_-	ckbdf4	Great Kinrey	a	the					
_-	ckbdf7	Kinketh							
_-	ckbfa1	Weeny  Kinrey	a	the			Weeny  Kinreys		the
_-	ckbfa2	Puny  Kinrey	a	the			Puny  Kinreys		the
_-	ckbfa3	Feeble  Kinrey	a	the			Feeble  Kinreys		the
_-	ckbfa4	Young Kinrey	a	the			Young Kinreys		the
_-	ckbfb1	Vigorous  Kinrey	a	the			Vigorous  Kinreys		the
_-	ckbfb2	Vulgar  Kinrey	a	the			Vulgar  Kinreys		the
_-	ckbfb3	Moderate  Kinrey	a	the			Moderate  Kinreys		the
_-	ckbfb4	Hard Kinrey	a	the			Hard Kinreys		the
_-	ckbfb7	Kinkin							
_-	ckbfc1	Vigilant Kinrey	a	the			Vigilant Kinreys		the
_-	ckbfc2	Strong  Kinrey	a	the			Strong  Kinreys		the
_-	ckbfc3	Mean Kinrey	a	the			Mean Kinreys		the
_-	ckbfc4	Vicious  Gingo	a	the			Vicious  Gingos		the
_-	ckbfc7	Kinkin							
_-	ckbfd1	Dreaded Kinrey	a	the			Dreaded Kinreys		the
_-	ckbfd2	Master Kinrey	a	the			Master Kinreys		the
_-	ckbfd3	Veteran Kinrey	a	the			Veteran Kinreys		the
_-	ckbfd4	Hungry  Kinrey	a	the			Hungry  Kinreys		the
_-	ckbfd7	Kinkin							
_-	ckbfe1	Nettled  Kinrey	a	the			Nettled  Kinreys		the
_-	ckbfe2	Incensed  Kinrey	an	the			Incensed  Kinreys		the
_-	ckbfe3	Mighty Kinrey	a	the			Mighty Kinreys		the
_-	ckbfe4	Awesome  Kinrey	an	the			Awesome  Kinreys		the
_-	ckbfe7	Kinkin							
_-	ckbff1	Gruesome Kinrey	a	the			Gruesome Kinreys		the
_-	ckbff2	Lacerating  Kinrey	a	the			Lacerating  Kinreys		the
_-	ckbff3	Killer  Kinrey	a	the			Killer  Kinreys		the
_-	ckbff4	Great Kinrey	a	the					
_-	ckbff7	Kinkin							
_-	ckbga1	Impure Kinrey	an	the			Impure Kinreys		the
_-	ckbga2	Blighted Kinrey	a	the			Blighted Kinreys		the
_-	ckbga3	Contaminated Kinrey	a	the			Contaminated Kinreys		the
_-	ckbga4	Infected Kinrey	an	the			Infected Kinreys		the
_-	ckbgb1	Nauseous Kinrey	a	the			Nauseous Kinreys		the
_-	ckbgb2	Stinking Kinrey	a	the			Stinking Kinreys		the
_-	ckbgb3	Morbid Kinrey	a	the			Morbid Kinreys		the
_-	ckbgb4	Poisoned Kinrey	a	the			Poisoned Kinreys		the
_-	ckbgc1	Plagued Kinrey	a	the			Plagued Kinreys		the
_-	ckbgc2	Sickly  Kinrey	a	the			Sickly  Kinreys		the
_-	ckbgc3	Putrescent Kinrey	a	the			Putrescent Kinreys		the
_-	ckbgc4	Virulent Kinrey	a	the			Virulent Kinreys		the
_-	ckbgd1	Ravaged Kinrey	a	the			Ravaged Kinreys		the
_-	ckbgd2	Festering Kinrey	a	the			Festering Kinreys		the
_-	ckbgd3	Pestiferous Kinrey	a	the			Pestiferous Kinreys		the
_-	ckbgd4	Raving Kinrey	a	the			Raving Kinreys		the
_-	ckbge1	Pustulous Kinrey	a	the			Pustulous Kinreys		the
_-	ckbge2	Seeping Kinrey	a	the			Seeping Kinreys		the
_-	ckbge3	Foaming Kinrey	a	the			Foaming Kinreys		the
_-	ckbge4	Revolting Kinrey	a	the			Revolting Kinreys		the
_-	ckbgf1	Demented Kinrey	a	the			Demented Kinreys		the
_-	ckbgf2	Frenzied Kinrey	a	the			Frenzied Kinreys		the
_-	ckbgf3	Fiendish Kinrey	a	the			Fiendish Kinreys		the
_-	ckbgf4	Lethal Kinrey							the
_-	ckbib1	Trooper Kinrey							the
_-	ckbib2	Power Trooper Kinrey							the
_-	ckbib3	Great Trooper Kinrey							the
_-	ckbib4	Elite Trooper Kinrey							the
_-	ckbib5	Rey							the
_-	ckbic1	Raider Kinrey							the
_-	ckbic2	Power Raider Kinrey							the
_-	ckbic3	Great Raider Kinrey							the
_-	ckbic4	Elite Raider Kinrey							the
_-	ckbic5	Reyma							the
_-	ckbid1	Warrior Kinrey							the
_-	ckbid2	Power Warrior Kinrey							the
_-	ckbid3	Great Warrior Kinrey							the
_-	ckbid4	Elite Warrior Kinrey							the
_-	ckbid5	Reyla							the
_-	ckbie1	Reaper Kinrey							the
_-	ckbie2	Power Reaper Kinrey							the
_-	ckbie3	Great Reaper Kinrey							the
_-	ckbie4	Elite Reaper Kinrey							the
_-	ckbie5	Reyka							the
_-	ckbif1	Overlord Kinrey							the
_-	ckbif2	Power Overlord Kinrey							the
_-	ckbif3	Great Overlord Kinrey							the
_-	ckbif4	Elite Overlord Kinrey							the
_-	ckbif5	Rayza							the
_-	ckbjb7	Kinkya							
_-	ckbjc7	Kinkya							
_-	ckbjd7	Kinkya							
_-	ckbje1	Nettled  Kinrey	a				Nettled  Kinreys		the
_-	ckbje2	Incensed  Kinrey	an				Incensed  Kinreys		the
_-	ckbje3	Mighty Kinrey	a				Mighty Kinreys		the
_-	ckbje4	Awesome  Kinrey	an				Awesome  Kinreys		the
_-	ckbje7	Kinkya							
_-	ckbjf1	Gruesome Kinrey	a				Gruesome Kinreys		the
_-	ckbjf2	Lacerating  Kinrey	a				Lacerating  Kinreys		the
_-	ckbjf3	Killer  Kinrey	a				Killer  Kinreys		the
_-	ckbjf4	Great  Kinrey	a				Great  Kinreys		the
_-	ckbjf7	Kinkya							
_-	ckbla1	Weeny  Kinrey	a	the			Weeny  Kinreys		the
_-	ckbla2	Puny  Kinrey	a	the			Puny  Kinreys		the
_-	ckbla3	Feeble  Kinrey	a	the			Feeble  Kinreys		the
_-	ckbla4	Young Kinrey	a	the			Young Kinreys		the
_-	ckblb1	Vigorous  Kinrey	a	the			Vigorous  Kinreys		the
_-	ckblb2	Vulgar  Kinrey	a	the			Vulgar  Kinreys		the
_-	ckblb3	Moderate  Kinrey	a	the			Moderate  Kinreys		the
_-	ckblb4	Hard Kinrey	a	the			Hard Kinreys		the
_-	ckblb7	Kinkan							
_-	ckblc1	Vigilant Kinrey	a	the			Vigilant Kinreys		the
_-	ckblc2	Strong  Kinrey	a	the			Strong  Kinreys		the
_-	ckblc3	Mean Kinrey	a	the			Mean Kinreys		the
_-	ckblc4	Vicious  Kinrey	a	the			Vicious  Kinreys		the
_-	ckblc7	Kinkan							
_-	ckbld1	Dreaded Kinrey	a	the			Dreaded Kinreys		the
_-	ckbld2	Master Kinrey	a	the			Master Kinreys		the
_-	ckbld3	Veteran Kinrey	a	the			Veteran Kinreys		the
_-	ckbld4	Hungry  Kinrey	a	the			Hungry  Kinreys		the
_-	ckbld7	Kinkan							
_-	ckble1	Nettled  Kinrey	a	the			Nettled  Kinreys		the
_-	ckble2	Incensed  Kinrey	an	the			Incensed  Kinreys		the
_-	ckble3	Mighty Kinrey	a	the			Mighty Kinreys		the
_-	ckble4	Awesome  Kinrey	an	the			Awesome  Kinreys		the
_-	ckble7	Kinkan							
_-	ckblf1	Gruesome Kinrey	a	the			Gruesome Kinreys		the
_-	ckblf2	Lacerating  Kinrey	a	the			Lacerating  Kinreys		the
_-	ckblf3	Killer  Kinrey	a	the			Killer  Kinreys		the
_-	ckblf4	Great Kinrey							the
_-	ckblf7	Kinkan							
_-	ckbpa1	Weeny  Kinrey	a	the			Weeny  Kinreys		the
_-	ckbpa2	Puny  Kinrey	a	the			Puny  Kinreys		the
_-	ckbpa3	Feeble  Kinrey	a	the			Feeble  Kinreys		the
_-	ckbpa4	Young Kinrey	a	the			Young Kinreys		the
_-	ckbpb1	Vigorous  Kinrey	a	the			Vigorous  Kinreys		the
_-	ckbpb2	Vulgar  Kinrey	a	the			Vulgar  Kinreys		the
_-	ckbpb3	Moderate  Kinrey	a	the			Moderate  Kinreys		the
_-	ckbpb4	Hard Kinrey	a	the			Hard Kinreys		the
_-	ckbpb7	Kinkoo							
_-	ckbpc1	Vigilant Kinrey	a	the			Vigilant Kinreys		the
_-	ckbpc2	Strong  Kinrey	a	the			Strong  Kinreys		the
_-	ckbpc3	Mean Kinrey	a	the			Mean Kinreys		the
_-	ckbpc4	Vicious  Kinrey	a	the			Vicious  Kinreys		the
_-	ckbpc7	Kinkoo							
_-	ckbpd1	Dreaded Kinrey	a	the			Dreaded Kinreys		the
_-	ckbpd2	Master Kinrey	a	the			Master Kinreys		the
_-	ckbpd3	Veteran Kinrey	a	the			Veteran Kinreys		the
_-	ckbpd4	Hungry  Kinrey	a	the			Hungry  Kinreys		the
_-	ckbpd7	Kinkoo							
_-	ckbpe1	Nettled  Kinrey	a	the			Nettled  Kinreys		the
_-	ckbpe2	Incensed  Kinrey	an	the			Incensed  Kinreys		the
_-	ckbpe3	Mighty Kinrey	a	the			Mighty Kinreys		the
_-	ckbpe4	Awesome  Kinrey	an	the			Awesome  Kinreys		the
_-	ckbpe7	Kinkoo							
_-	ckbpf1	Gruesome Kinrey	a	the			Gruesome Kinreys		the
_-	ckbpf2	Lacerating  Kinrey	a	the			Lacerating  Kinreys		the
_-	ckbpf3	Killer  Kinrey	a	the			Killer  Kinreys		the
_-	ckbpf4	Great Kinrey					Great Kinreys		the
_-	ckbpf7	Kinkoo							
_-	CKBSB4_sw	Faible Kitin des Profondeurs	un	le	du	au	Faibles Kitins des Profondeurs	des	les
_-	CKBSC4_sw	Kitin des Profondeurs	un	le	du	au	Kitins des Profondeurs	des	les
_-	CKBSD4_sw	Furieux Kitin des Profondeurs	un	le	du	au	Furieux Kitins des Profondeurs	des	les
_-	CKBSE4_sw	Terrible Kitin des Profondeurs	un	le	du	au	Terribles Kitins des Profondeurs	des	les
_-	CKBSF4_sw	Atroce Kitin des Profondeurs	un	le	du	au	Atroces Kitins des Profondeurs	des	les
_-	ckbsf4_sw_boss_fyros	Exterminateur Fyros	un	l'	de l'	à l'	Exterminateurs Fyros	des	les
_-	ckcda1	Weeny  Kizarak	a	the			Weeny  Kizaraks		the
_-	ckcda2	Puny  Kizarak	a	the			Puny  Kizaraks		the
_-	ckcda3	Feeble  Kizarak	a	the			Feeble  Kizaraks		the
_-	ckcda4	Young Kizarak	a	the			Young Kizaraks		the
_-	ckcdb1	Vigorous  Kizarak	a	the			Vigorous  Kizaraks		the
_-	ckcdb2	Vulgar  Kizarak	a	the			Vulgar  Kizaraks		the
_-	ckcdb3	Moderate  Kizarak	a	the			Moderate  Kizaraks		the
_-	ckcdb4	Hard Kizarak	a	the			Hard Kizaraks		the
_-	ckcdc1	Vigilant Kizarak	a	the			Vigilant Kizaraks		the
_-	ckcdc2	Strong  Kizarak	a	the			Strong  Kizaraks		the
_-	ckcdc3	Mean Kizarak	a	the			Mean Kizaraks		the
_-	ckcdc4	Vicious  Kizarak	a	the			Vicious  Kizaraks		the
_-	ckcdd1	Dreaded Kizarak	a	the			Dreaded Kizaraks		the
_-	ckcdd2	Master Kizarak	a	the			Master Kizaraks		the
_-	ckcdd3	Veteran Kizarak	a	the			Veteran Kizaraks		the
_-	ckcdd4	Hungry  Kizarak	a	the			Hungry  Kizaraks		the
_-	ckcde1	Nettled  Kizarak	a	the			Nettled  Kizaraks		the
_-	ckcde2	Incensed  Kizarak	an	the			Incensed  Kizaraks		the
_-	ckcde3	Mighty Kizarak	a	the			Mighty Kizaraks		the
_-	ckcde4	Awesome  Kizarak	an	the			Awesome  Kizaraks		the
_-	ckcdf1	Gruesome Kizarak	a	the			Gruesome Kizaraks		the
_-	ckcdf2	Lacerating  Kizarak	a	the			Lacerating  Kizaraks		the
_-	ckcdf3	Killer  Kizarak	a	the			Killer  Kizaraks		the
_-	ckcdf4	Great Kizarak	a	the					
_-	ckcfa1	Weeny  Kizarak	a	the			Weeny  Kizaraks		the
_-	ckcfa2	Puny  Kizarak	a	the			Puny  Kizaraks		the
_-	ckcfa3	Feeble  Kizarak	a	the			Feeble  Kizaraks		the
_-	ckcfa4	Young Kizarak	a	the			Young Kizaraks		the
_-	ckcfb1	Vigorous  Kizarak	a	the			Vigorous  Kizaraks		the
_-	ckcfb2	Vulgar  Kizarak	a	the			Vulgar  Kizaraks		the
_-	ckcfb3	Moderate  Kizarak	a	the			Moderate  Kizaraks		the
_-	ckcfb4	Hard Kizarak	a	the			Hard Kizaraks		the
_-	ckcfc1	Vigilant Kizarak	a	the			Vigilant Kizaraks		the
_-	ckcfc2	Strong  Kizarak	a	the			Strong  Kizaraks		the
_-	ckcfc3	Mean Kizarak	a	the			Mean Kizaraks		the
_-	ckcfc4	Vicious  Kizarak	a	the			Vicious  Kizaraks		the
_-	ckcfd1	Dreaded Kizarak	a	the			Dreaded Kizaraks		the
_-	ckcfd2	Master Kizarak	a	the			Master Kizaraks		the
_-	ckcfd3	Veteran Kizarak	a	the			Veteran Kizaraks		the
_-	ckcfd4	Hungry  Kizarak	a	the			Hungry  Kizaraks		the
_-	ckcfe1	Nettled  Kizarak	a	the			Nettled  Kizaraks		the
_-	ckcfe2	Incensed  Kizarak	an	the			Incensed  Kizaraks		the
_-	ckcfe3	Mighty Kizarak	a	the			Mighty Kizaraks		the
_-	ckcfe4	Awesome  Kizarak	an	the			Awesome  Kizaraks		the
_-	ckcff1	Gruesome Kizarak	a	the			Gruesome Kizaraks		the
_-	ckcff2	Lacerating  Kizarak	a	the			Lacerating  Kizaraks		the
_-	ckcff3	Killer  Kizarak	a	the			Killer  Kizaraks		the
_-	ckcff4	Great Kizarak	a	the					
_-	ckcga1	Impure Kizarak	an	the			Impure Kizaraks		the
_-	ckcga2	Blighted Kizarak	a	the			Blighted Kizaraks		the
_-	ckcga3	Contaminated Kizarak	a	the			Contaminated Kizaraks		the
