*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_D4997A91BE7AC5B9	ABHFEEB08	Extraction Délicate de Taux 1.5		une	l'\d	Extractions Délicates de Taux 1.5	des	les	Augmente la quantité obtenue par cycle d'extraction, de manière délicate.
_D4997A927D7AC9B9	ABHFEEB09	Extraction Délicate de Taux 2.0		une	l'\d	Extractions Délicates de Taux 2.0	des	les	Augmente la quantité obtenue par cycle d'extraction, de manière délicate.
_D4997A89FE7AC9B9	ABHFEEB10	Extraction Délicate de Taux 2.5		une	l'\d	Extractions Délicates de Taux 2.5	des	les	Augmente la quantité obtenue par cycle d'extraction, de manière délicate.
_D4997A8ABD7ACDB9	ABHFEEB11	Extraction Délicate de Taux 3.0		une	l'\d	Extractions Délicates de Taux 3.0	des	les	Augmente la quantité obtenue par cycle d'extraction, de manière délicate.
_D4997A8BFE7ACDB9	ABHFEEB12	Extraction Délicate de Taux 3.5		une	l'\d	Extractions Délicates de Taux 3.5	des	les	Augmente la quantité obtenue par cycle d'extraction, de manière délicate.
_F1419CCB628A67D8	ABHFEEA02	Extraction Nocive Accélérée 2		une	l'\d	Extractions Nocives Accélérées 2	des	les	Extrait plus vite
_F1419CCD628A67D8	ABHFEEA03	Extraction Nocive Accélérée 3		une	l'\d	Extractions Nocives Accélérées 3	des	les	Extrait plus vite
_F1419CCF628A67D8	ABHFEEA04	Extraction Nocive Accélérée 4		une	l'\d	Extractions Nocives Accélérées 4	des	les	Extrait plus vite
_F1419CD1628A67D8	ABHFEEA05	Extraction Nocive Accélérée 5		une	l'\d	Extractions Nocives Accélérées 5	des	les	Extrait plus vite
_F1419CD3628A67D8	ABHFEEA06	Extraction Nocive Accélérée 6		une	l'\d	Extractions Nocives Accélérées 6	des	les	Extrait plus vite
_9E7F21C14B6092D6	ABHFEEA07	Extraction Délicate Accélérée 1		une	l'\d	Extractions Délicates Accélérées 1	des	les	Extrait plus vite, de manière délicate.
_9E7F21C28B6092D6	ABHFEEA08	Extraction Délicate Accélérée 2		une	l'\d	Extractions Délicates Accélérées 2	des	les	Extrait plus vite, de manière délicate.
_9E7F21C3CB6092D6	ABHFEEA09	Extraction Délicate Accélérée 3		une	l'\d	Extractions Délicates Accélérées 3	des	les	Extrait plus vite, de manière délicate.
_9E7F21BA4C6092D6	ABHFEEA10	Extraction Délicate Accélérée 4		une	l'\d	Extractions Délicates Accélérées 4	des	les	Extrait plus vite, de manière délicate.
_9E7F21BB8C6092D6	ABHFEEA11	Extraction Délicate Accélérée 5		une	l'\d	Extractions Délicates Accélérées 5	des	les	Extrait plus vite, de manière délicate.
_9E7F21BCCC6092D6	ABHFEEA12	Extraction Délicate Accélérée 6		une	l'\d	Extractions Délicates Accélérées 6	des	les	Extrait plus vite, de manière délicate.
_067BA789AB1B9376	ABHFEMA01	Spécialisation/Extraction des Forêts		une	la	Spécialisations/Extraction des Forêts	des	les	Réduit le taux d'agressivité et la qualité
_46DB9F8AAB1B8F76	ABHFEMA02	Spécialisation/Extraction du Désert		une	la	Spécialisations/Extraction du Désert	des	les	Réduit le taux d'agressivité et la qualité
_05DCB78BAB2A7778	ABHFEMA03	Spécialisation/Extraction de la Jungle		une	la	Spécialisations/Extraction de la Jungle	des	les	Réduit le taux d'agressivité et la qualité
_D09502B2C1C159D3	ABHFEMA04	Spécialisation/Extraction des Lacs		une	la	Spécialisations/Extraction des Lacs	des	les	Réduit le taux d'agressivité et la qualité
_2B9C5BD31FE8DE4F	ABHFEMA05	Spécialisation/Extraction des Primes Racines 		une	la	Spécialisations/Extraction des Primes Racines 	des	les	Réduit le taux d'agressivité et la qualité
_54C656B4C1C359E1	ABHFEMA06	Spécialisation/Extraction d'Atys		une	la	Spécialisations/Extraction d'Atys	des	les	Réduit le taux d'agressivité et la qualité
_2ECA504A12589008	ABHFEMB01	Spécialisation/Extraction de la Sève		une	la	Spécialisations/Extraction de la Sève	des	les	Augmente la qualité et rend la vitesse moins agressive.
_5B8C98C851A44321	ABHFEMB02	Spécialisation/Extraction de l'Ambre		une	la	Spécialisations/Extraction de l'Ambre	des	les	Augmente la qualité et rend la vitesse moins agressive.
_45C488D45F738F79	ABHFEMB03	Spécialisation/Extraction des Boucles		une	la	Spécialisations/Extraction des Boucles	des	les	Augmente la qualité et rend la vitesse moins agressive.
_5B4CACCA51A44321	ABHFEMB04	Spécialisation/Extraction des Fibres		une	la	Spécialisations/Extraction des Fibres	des	les	Augmente la qualité et rend la vitesse moins agressive.
_C8E458D65F738F7F	ABHFEMB05	Spécialisation/Extraction des Ecorces		une	la	Spécialisations/Extraction des Ecorces	des	les	Augmente la qualité et rend la vitesse moins agressive.
_85249CD75F738F78	ABHFEMB06	Spécialisation/Extraction des Graines		une	la	Spécialisations/Extraction des Graines	des	les	Augmente la qualité et rend la vitesse moins agressive.
_1C3CE0CD51A42B28	ABHFEMB07	Spécialisation/Extraction des Carapaces		une	la	Spécialisations/Extraction des Carapaces	des	les	Augmente la qualité et rend la vitesse moins agressive.
_9F0CDCCF51A43325	ABHFEMB09	Spécialisation/Extraction de la Résine		une	la	Spécialisations/Extraction de la Résine	des	les	Augmente la qualité et rend la vitesse moins agressive.
_07C4ACD19F738F78	ABHFEMB10	Spécialisation/Extraction du Bois		une	la	Spécialisations/Extraction du Bois	des	les	Augmente la qualité et rend la vitesse moins agressive.
_46727AE2FBEDCFA1	ABHFEMB11	Spécialisation/Extraction de Construction		une	la	Spécialisations/Extraction de Construction	des	les	Augmente la qualité et rend la vitesse moins agressive.
_ABDCB5809EC6FE24	ABHFEMB12	Spécialisation/Extraction d'Aliment		une	la	Spécialisations/Extraction d'Aliment	des	les	Augmente la qualité et rend la vitesse moins agressive.
_084638168D761835	ABHFEMB13	Spécialisation/Extraction de Goo		une	la	Spécialisations/Extraction de Goo	des	les	Augmente la qualité et rend la vitesse moins agressive.
_11777CEB4450EFEC	ABHFEMB14	Spécialisation/Extraction d'Insecte		une	la	Spécialisations/Extraction d'Insecte	des	les	Augmente la qualité et rend la vitesse moins agressive.
_3C8173C7E45FE2B7	ABHFEMB15	Spécialisation/Extraction de Kitin		une	la	Spécialisations/Extraction de Kitin	des	les	Augmente la qualité et rend la vitesse moins agressive.
_6EEC0D670347E054	ABHFEMB16	Spécialisation/Extraction de Nocif		une	la	Spécialisations/Extraction de Nocif	des	les	Augmente la qualité et rend la vitesse moins agressive.
_C6A3AEE63BED9398	ABHFEMB17	Spécialisation/Extraction de Conservateur		une	la	Spécialisations/Extraction de Conservateur	des	les	Augmente la qualité et rend la vitesse moins agressive.
_5CBF93C3A1B5C399	ABHFEMB23	Spécialisation/Extraction de l'Huile		une	la	Spécialisations/Extraction de l'Huile	des	les	Augmente la qualité et rend la vitesse moins agressive.
_604E23F81FE64B45	ABHFEMC01	Ressource Préservée 1		une	la	Ressources Préservées 1	des	les	Augmente la vie d'une source de M.P., afin d'éviter la disparition intempestive et l'épuisement éventuel de la zone
_604E23FA1FE64B45	ABHFEMC02	Ressource Préservée 2		une	la	Ressources Préservées 2	des	les	Augmente la vie d'une source de M.P. afin d'éviter la disparition intempestive et l'épuisement éventuel de la zone
_604E23FC1FE64B45	ABHFEMC03	Ressource Préservée 3		une	la	Ressources Préservées 3	des	les	Augmente la vie d'une source de M.P., afin d'éviter la disparition intempestive et l'épuisement éventuel de la zone
_604E23FE1FE64B45	ABHFEMC04	Ressource Préservée 4		une	la	Ressources Préservées 4	des	les	Augmente la vie d'une source de M.P. afin d'éviter la disparition intempestive et l'épuisement éventuel de la zone
_604E23001FE64B45	ABHFEMC05	Ressource Préservée 5		une	la	Ressources Préservées 5	des	les	Augmente la vie d'une source de M.P. afin d'éviter la disparition intempestive et l'épuisement éventuel de la zone
_C7A7BE53827D77ED	ABHFEMD01	Stabilité du Sol 1		une	la	Stabilité du Sol 1	une	la	Augmente la stabilité d'une source de M.P. afin d'empêcher son explosion ou la projection d'un nuage toxique
_C7B7BE54827D77ED	ABHFEMD02	Stabilité du Sol 2		une	la	Stabilité du Sol 2	une	la	Augmente la stabilité d'une source de M.P. afin d'empêcher son explosion ou la projection d'un nuage toxique
_C7C7BE55827D77ED	ABHFEMD03	Stabilité du Sol 3		une	la	Stabilité du Sol 3	une	la	Augmente la stabilité d'une source de M.P. afin d'empêcher son explosion ou la projection d'un nuage toxique
_C7D7BE56827D77ED	ABHFEMD04	Stabilité du Sol 4		une	la	Stabilité du Sol 4	une	la	Augmente la stabilité d'une source de M.P. afin d'empêcher son explosion ou la projection d'un nuage toxique
_C7E7BE57827D77ED	ABHFEMD05	Stabilité du Sol 5		une	la	Stabilité du Sol 5	une	la	Augmente la stabilité d'une source de M.P. afin d'empêcher son explosion ou la projection d'un nuage toxique
_9F1778F6AC442377	ABHFEME01	Extraction Furtive 1		un	le	Extractions Furtives 1	des	les	 
_9F1778F8AC442377	ABHFEME02	Extraction Furtive 2		un	le	Extractions Furtives 2	des	les	 
_9F1778FAAC442377	ABHFEME03	Extraction Furtive 3		un	le	Extractions Furtives 3	des	les	 
_9F1778FCAC442377	ABHFEME04	Extraction Furtive 4		un	le	Extractions Furtives 4	des	les	 
_9F1778FEAC442377	ABHFEME05	Extraction Furtive 5		un	le	Extractions Furtives 5	des	les	 
_8A370E51AEAAAB55	ABHFEMK01	Dégât d'Explosion Amoindri 1		un	le	Dégâts d'Explosion Amoindris 1	des	les	Réduit la capacité des dégâts causés par une explosion imminente de 10 %
_8A371252AEAAAB56	ABHFEMK02	Dégât d'Explosion Amoindri 2		un	le	Dégâts d'Explosion Amoindris 2	des	les	Réduit la capacité des dégâts causés par une explosion imminente de 20 %
_8A371653AEAAAB57	ABHFEMK03	Dégât d'Explosion Amoindri 3		un	le	Dégâts d'Explosion Amoindris 3	des	les	Réduit la capacité des dégâts causés par une explosion imminente de 30 %
_8A371A54AEAAAB58	ABHFEMK04	Dégât d'Explosion Amoindri 4		un	le	Dégâts d'Explosion Amoindris 4	des	les	Réduit la capacité des dégâts causés par une explosion imminente de 40 %
_8A371E55AEAAAB59	ABHFEMK05	Dégât d'Explosion Amoindri 5		un	le	Dégâts d'Explosion Amoindris 5	des	les	Réduit la capacité des dégâts causés par une explosion imminente de 50 %
_EC5FF582CCE898C0	ABHFECA02	Contrepartie Extraction 2		une	la	Contrepartie Extraction 2	une	la	 
_EC5FF584CCE898C0	ABHFECA03	Contrepartie Extraction 3		une	la	Contrepartie Extraction 3	une	la	 
_EC5FF586CCE898C0	ABHFECA04	Contrepartie Extraction 4		une	la	Contrepartie Extraction 4	une	la	 
_EC5FF589CCE898E0	ABHFECA05	Contrepartie Extraction 6		une	la	Contreparties Extractions 6	des	les	 
_EC5FF58BCCE898E0	ABHFECA06	Contrepartie Extraction 7		une	la	Contreparties Extractions 7	des	les	 
_EC5FF58DCCE898E0	ABHFECA07	Contrepartie Extraction 8		une	la	Contreparties Extractions 8	des	les	 
_EF2E3087CCEAADE3	ABHFECA08	Contrepartie Extraction 10		une	la	Contreparties Extractions 10	des	les	 
_EF2E3488CCEAADE3	ABHFECA09	Contrepartie Extraction 11		une	la	Contreparties Extractions 11	des	les	 
_EF2E387F0CEAADE3	ABHFECA10	Contrepartie Extraction 12		une	la	Contreparties Extractions 12	des	les	 
_EF2E3C800CEAADE3	ABHFECA11	Contrepartie Extraction 13		une	la	Contreparties Extractions 13	des	les	 
_EF2E40810CEAADE3	ABHFECA12	Contrepartie Extraction 14		une	la	Contreparties Extractions 14	des	les	 
_806880ED36914732	ABHFECA13	Contrepartie Extraction 5		une	la	Contreparties Extractions 5	des	les	Nouvelle brique de contrepartie optionnelle
_806880F236914732	ABHFECA14	Contrepartie Extraction 9		une	la	Contreparties Extractions 9	des	les	Nouvelle brique de contrepartie optionnelle
_E369013CC173936D	ABHFEMG01	Absorption Dégâts de la Source 1		une	l'\d	Absorptions Dégâts de la Source 1	des	les	Transforme une partie de l'impact sur la vie de la source en dégâts sur votre personnage.
_E369013DC183936D	ABHFEMG02	Absorption Dégâts de la Source 2		une	l'\d	Absorptions Dégâts de la Source 2	des	les	Transforme une partie de l'impact sur la vie de la source en dégâts sur votre personnage.
_E369013EC193936D	ABHFEMG03	Absorption Dégâts de la Source 3		une	l'\d	Absorptions Dégâts de la Source 3	des	les	Transforme une partie de l'impact sur la vie de la source en dégâts sur votre personnage.
_E369013FC1A3936D	ABHFEMG04	Absorption Dégâts de la Source 4		une	l'\d	Absorptions Dégâts de la Source 4	des	les	Transforme une partie de l'impact sur la vie de la source en dégâts sur votre personnage.
_E3690140C1B3936D	ABHFEMG05	Absorption Dégâts de la Source 5		une	l'\d	Absorptions Dégâts de la Source 5	des	les	Transforme une partie de l'impact sur la vie de la source en dégâts sur votre personnage.
_C00D88755E89F5BB	ABHFPCA02	Contrepartie Prospection 2		une	la	Contrepartie Prospection 2	une	la	 
_C00D8C765E89F5BB	ABHFPCA03	Contrepartie Prospection 3		une	la	Contrepartie Prospection 3	une	la	 
_C00D90775E89F5BB	ABHFPCA04	Contrepartie Prospection 4		une	la	Contrepartie Prospection 4	une	la	 
_C00D94785E89F5BB	ABHFPCA05	Contrepartie Prospection 5		une	la	Contrepartie Prospection 5	une	la	 
_C00D98795E89F5BB	ABHFPCA06	Contrepartie Prospection 6		une	la	Contrepartie Prospection 6	une	la	 
_C00D9C7A5E89F5BB	ABHFPCA07	Contrepartie Prospection 7		une	la	Contrepartie Prospection 7	une	la	 
_C00DA07B5E89F5BB	ABHFPCA08	Contrepartie Prospection 8		une	la	Contrepartie Prospection 8	une	la	 
_C00DA47C5E89F5BB	ABHFPCA09	Contrepartie Prospection 9		une	la	Contrepartie Prospection 9	une	la	 
_FBFA8473A6DD01C7	ABHFPCA10	Contrepartie Prospection 10		une	la	Contrepartie Prospection 10	une	la	 
_FB0A8474A6DD01C7	ABHFPCA11	Contrepartie Prospection 11		une	la	Contrepartie Prospection 11	une	la	 
_FB1A8475A6DD01C7	ABHFPCA12	Contrepartie Prospection 12		une	la	Contrepartie Prospection 12	une	la	 
_FB2A8476A6DD01C7	ABHFPCA13	Contrepartie Prospection 13		une	la	Contrepartie Prospection 13	une	la	 
_FB3A8477A6DD01C7	ABHFPCA14	Contrepartie Prospection 14		une	la	Contrepartie Prospection 14	une	la	 
_FB4A8478A6DD01C7	ABHFPCA15	Contrepartie Prospection 15		une	la	Contrepartie Prospection 15	une	la	 
_5CEBB5AA9305977C	abfaimhhme01	Cible sur Tête Humanoïde 1		une	la	Cibles sur Tête Humanoïde 1	des	les	 
_9CEBB5AA9315977C	abfaimhhme02	Cible sur Tête Humanoïde 2		une	la	Cibles sur Tête Humanoïde 2	des	les	 
_DCEBB5AA9325977C	abfaimhhme03	Cible sur Tête Humanoïde 3		une	la	Cibles sur Tête Humanoïde 3	des	les	 
_1DEBB5AA9335977C	abfaimhhme04	Cible sur Tête Humanoïde 4		une	la	Cibles sur Tête Humanoïde 4	des	les	 
_5DEBB5AA9345977C	abfaimhhme05	Cible sur Tête Humanoïde 5		une	la	Cibles sur Tête Humanoïde 5	des	les	 
_9DEBB5AA9355977C	abfaimhhme06	Cible sur Tête Humanoïde 6		une	la	Cibles sur Tête Humanoïde 6	des	les	 
_DDEBB5AA9365977C	abfaimhhme07	Cible sur Tête Humanoïde 7		une	la	Cibles sur Tête Humanoïde 7	des	les	 
_1EEBB5AA9375977C	abfaimhhme08	Cible sur Tête Humanoïde 8		une	la	Cibles sur Tête Humanoïde 8	des	les	 
_5EEBB5AA9385977C	abfaimhhme09	Cible sur Tête Humanoïde 9		une	la	Cibles sur Tête Humanoïde 9	des	les	 
_6D2BE5974705979C	abfaimhhme10	Cible sur Tête Humanoïde 10		une	la	Cibles sur Tête Humanoïde 10	des	les	 
_AD2BE5978705979C	abfaimhhme11	Cible sur Tête Humanoïde 11		une	la	Cibles sur Tête Humanoïde 11	des	les	 
_AE4BD19745F4E8AB	abfaimhcme01	Cible sur Poitrine Humanoïde 1		une	la	Cibles sur Poitrine Humanoïde 1	des	les	 
_EE4BD19785F4E8AB	abfaimhcme02	Cible sur Poitrine Humanoïde 2		une	la	Cibles sur Poitrine Humanoïde 2	des	les	 
_2E4BD197C5F4E8AB	abfaimhcme03	Cible sur Poitrine Humanoïde 3		une	la	Cibles sur Poitrine Humanoïde 3	des	les	 
_6F4BD19706F4E8AB	abfaimhcme04	Cible sur Poitrine Humanoïde 4		une	la	Cibles sur Poitrine Humanoïde 4	des	les	 
_AF4BD19746F4E8AB	abfaimhcme05	Cible sur Poitrine Humanoïde 5		une	la	Cibles sur Poitrine Humanoïde 5	des	les	 
_EF4BD19786F4E8AB	abfaimhcme06	Cible sur Poitrine Humanoïde 6		une	la	Cibles sur Poitrine Humanoïde 6	des	les	 
_2F4BD197C6F4E8AB	abfaimhcme07	Cible sur Poitrine Humanoïde 7		une	la	Cibles sur Poitrine Humanoïde 7	des	les	 
_704BD19707F4E8AB	abfaimhcme08	Cible sur Poitrine Humanoïde 8		une	la	Cibles sur Poitrine Humanoïde 8	des	les	 
_B04BD19747F4E8AB	abfaimhcme09	Cible sur Poitrine Humanoïde 9		une	la	Cibles sur Poitrine Humanoïde 9	des	les	 
_2F1C856645F468F0	abfaimhcme10	Cible sur Poitrine Humanoïde 10		une	la	Cibles sur Poitrine Humanoïde 10	des	les	 
_6F1C856745F468F0	abfaimhcme11	Cible sur Poitrine Humanoïde 11		une	la	Cibles sur Poitrine Humanoïde 11	des	les	 
_5FBC99AAD105978B	abfaimhame01	Cible sur Bras Humanoïdes 1		une	la	Cibles sur Bras Humanoïdes 1	des	les	 
_9FBC99AAD115978B	abfaimhame02	Cible sur Bras Humanoïdes 2		une	la	Cibles sur Bras Humanoïdes 2	des	les	 
_DFBC99AAD125978B	abfaimhame03	Cible sur Bras Humanoïdes 3		une	la	Cibles sur Bras Humanoïdes 3	des	les	 
