*HASH_VALUE	creature ID	name	p	creagen	screagen
_28F6DFA3E914FAA3	ckifc2	Могучий кизоар	Могучие кизоары	Могучих кизоаров	Могучего кизоара
_28F6E3A3E91402A3	ckifc3	Коварный кизоар	Коварные кизоары	Коварных кизоаров	Коварного кизоара
_28F6E7A3E9140AA3	ckifc4	Злобный кизоар	Злобные кизоары	Злобных кизоаров	Злобного кизоара
_28F6DBA4E914F2A5	ckifd1	Ужасный кизоар	Ужасные кизоары	Ужасных кизоаров	Ужасного кизоара
_28F6DFA4E914FAA5	ckifd2	Старший кизоар	Старшие кизоары	Старших кизоаров	Старшего кизоара
_28F6E3A4E91402A5	ckifd3	Опытный кизоар	Опытные кизоары	Опытных кизоаров	Опытного кизоара
_28F6E7A4E9140AA5	ckifd4	Голодный кизоар	Голодные кизоары	Голодных кизоаров	Голодного кизоара
_28F6DBA5E914F2A7	ckife1	Раздраженный кизоар	Раздраженные кизоары	Раздраженных кизоаров	Раздраженного кизоара
_28F6DFA5E914FAA7	ckife2	Разгневанный кизоар	Разгневанные кизоары	Разгневанных кизоаров	Разгневанного кизоара
_28F6E3A5E91402A7	ckife3	Мощный кизоар	Мощные кизоары	Мощных кизоаров	Мощного кизоара
_28F6E7A5E9140AA7	ckife4	Громадный кизоар	Громадные кизоары	Громадных кизоаров	Громадного кизоара
_28F6DBA6E914F2A9	ckiff1	Жуткий кизоар	Жуткие кизоары	Жутких кизоаров	Жуткого кизоара
_28F6DFA6E914FAA9	ckiff2	Кизоар-мясник	Кизоары-мясники	Кизоаров-мясников	Кизоара-мясника
_28F6E3A6E91402A9	ckiff3	Кизоар-убийца	Кизоары-убийцы	Кизоаров-убийц	Кизоара-убийцу
_28F6E7A6E9140AA9	ckiff4	Чудовищный кизоар	Чудовищные кизоары	Чудовищных кизоаров	Чудовищного кизоара
_01306D67ED4958C8	ckiga1	Мерзкий кизоар	Мерзкие кизоары	Мерзких кизоаров	Мерзкого кизоара
_7819682FEC68AFA9	ckiga2	Больной кизоар	Больные кизоары	Больных кизоаров	Больного кизоара
_41E09129BEEAEBCD	ckiga3	Прокаженный кизоар	Прокаженные кизоары	Прокаженных кизоаров	Прокаженного кизоара
_41BF0D163B8AEFCD	ckiga4	Зараженный кизоар	Зараженные кизоары	Зараженных кизоаров	Зараженного кизоара
_41BF0D163B8AE3CE	ckigb1	Тошнотворный кизоар	Тошнотворные кизоары	Тошнотворных кизоаров	Тошнотворного кизоара
_409F0119802BE7CD	ckigb2	Смердящий кизоар	Смердящие кизоары	Смердящих кизоаров	Смердящего кизоара
_4B0FC9416AD49072	ckigb3	Болезненный кизоар	Болезненные кизоары	Болезненных кизоаров	Болезненного кизоара
_55E3B16D80497027	ckigb4	Отравленный кизоар	Отравленные кизоары	Отравленных кизоаров	Отравленного кизоара
_55E3B16D80496428	ckigc1	Чумной кизоар	Чумные кизоары	Чумных кизоаров	Чумного кизоара
_41AF7532425BE7D1	ckigc2	Хилый кизоар	Хилые кизоары	Хилых кизоаров	Хилого кизоара
_40FED121375B1BDC	ckigc3	Гниющий кизоар	Гниющие кизоары	Гниющих кизоаров	Гниющего кизоара
_E3859274F1AEE0C5	ckigc4	Губительный кизоар	Губительные кизоары	Губительных кизоаров	Губительного кизоара
_E3859274F1AED4C6	ckigd1	Порченый кизоар	Порченые кизоары	Порченых кизоаров	Порченого кизоара
_C2FF5519BD2BE7DD	ckigd2	Гнойный кизоар	Гнойные кизоары	Гнойных кизоаров	Гнойного кизоара
_07201279BF9A70AB	ckigd3	Пагубный кизоар	Пагубные кизоары	Пагубных кизоаров	Пагубного кизоара
_C6E07523806BEFE4	ckigd4	Бесноватый кизоар	Бесноватые кизоары	Бесноватых кизоаров	Бесноватого кизоара
_C6E07523806BE3E5	ckige1	Прыщавый кизоар	Прыщавые кизоары	Прыщавых кизоаров	Прыщавого кизоара
_C6600A52319B77F7	ckige2	Облезающий кизоар	Облезающие кизоары	Облезающих кизоаров	Облезающего кизоара
_944F1E6EBE58606D	ckige3	Бешеный кизоар	Бешеные кизоары	Бешеных кизоаров	Бешеного кизоара
_19559E35D861D883	ckige4	Отвратительный кизоар	Отвратительные кизоары	Отвратительных кизоаров	Отвратительного кизоара
_19559E35D861CC84	ckigf1	Безумный кизоар	Безумные кизоары	Безумных кизоаров	Безумного кизоара
_C11FB9287D6BDBDF	ckigf2	Озверевший кизоар	Озверевшие кизоары	Озверевших кизоаров	Озверевшего кизоара
_4B0F992166168076	ckigf3	Демонический кизоар	Демонические кизоары	Демонических кизоаров	Демонического кизоара
_C2306D67ED4958C8	ckija1	Карликовый кизоар	Карликовые кизоары	Карликовых кизоаров	Карликового кизоара
_3919682FEC68AFA9	ckija2	Маленький кизоар	Маленькие кизоары	Маленьких кизоаров	Маленького кизоара
_02E09129BEEAEBCD	ckija3	Слабосильный кизоар	Слабосильные кизоары	Слабосильных кизоаров	Слабосильного кизоара
_02BF0D163B8AEFCD	ckija4	Молодой кизоар	Молодые кизоары	Молодых кизоаров	Молодого кизоара
_02BF0D163B8AE3CE	ckijb1	Энергичный кизоар	Энергичные кизоары	Энергичных кизоаров	Энергичного кизоара
_019F0119802BE7CD	ckijb2	Вульгарный кизоар	Вульгарные кизоары	Вульгарных кизоаров	Вульгарного кизоара
_0C0FC9416AD49072	ckijb3	Небольшой кизоар	Небольшие кизоары	Небольших кизоаров	Небольшого кизоара
_16E3B16D80497027	ckijb4	Суровый кизоар	Суровые кизоары	Суровых кизоаров	Сурового кизоара
_16E3B16D80496428	ckijc1	Бдительный кизоар	Бдительные кизоары	Бдительных кизоаров	Бдительного кизоара
_02AF7532425BE7D1	ckijc2	Могучий кизоар	Могучие кизоары	Могучих кизоаров	Могучего кизоара
_01FED121375B1BDC	ckijc3	Коварный кизоар	Коварные кизоары	Коварных кизоаров	Коварного кизоара
_A4859274F1AEE0C5	ckijc4	Злобный кизоар	Злобные кизоары	Злобных кизоаров	Злобного кизоара
