*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_28B14DC1443386D3	abfaimqfme06	Aim Quadruped Lower Hind Legs 6		an	the				
_68B14DC1443386D4	abfaimqfme07	Aim Quadruped Lower Hind Legs 7		an	the				
_A9B14DC1443386D5	abfaimqfme08	Aim Quadruped Lower Hind Legs 8		an	the				
_E9B14DC1443386D6	abfaimqfme09	Aim Quadruped Lower Hind Legs 9		an	the				
_A7C362C44702C1CE	abfaimqfme10	Aim Quadruped Lower Hind Legs 10		an	the				
_E7C362C44702C5CE	abfaimqfme11	Aim Quadruped Lower Hind Legs 11		an	the				
_7D827A9F9A169ADD	absx_life_aura_01	Life Aura - Power 1		a	the				Increases the hit point regeneration speed of yourself and nearby teammates.
_BD827AA09A169ADD	absx_life_aura_02	Life Aura - Power 2		a	the				Increases the hit point regeneration speed of yourself and nearby teammates.
_FD827AA19A169ADD	absx_life_aura_03	Life Aura - Power 3		a	the				Increases the hit point regeneration speed of yourself and nearby teammates.
_3E827AA29A169ADD	absx_life_aura_04	Life Aura - Power 4		a	the				Increases the hit point regeneration speed of yourself and nearby teammates.
_7E827AA39A169ADD	absx_life_aura_05	Life Aura - Power 5		a	the				Increases the hit point regeneration speed of yourself and nearby teammates.
_BE827AA49A169ADD	absx_life_aura_06	Life Aura - Power 6		a	the				Increases the hit point regeneration speed of yourself and nearby teammates.
_FE827AA59A169ADD	absx_life_aura_07	Life Aura - Power 7		a	the				Increases the hit point regeneration speed of yourself and nearby teammates.
_3F827AA69A169ADD	absx_life_aura_08	Life Aura - Power 8		a	the				Increases the hit point regeneration speed of yourself and nearby teammates.
_7F827AA79A169ADD	absx_life_aura_09	Life Aura - Power 9		a	the				Increases the hit point regeneration speed of yourself and nearby teammates.
_28D7D2C434391ED9	absx_life_aura_10	Life Aura - Power 10		a	the				Increases the hit point regeneration speed of yourself and nearby teammates.
_28D7D2C534391EDA	absx_life_aura_11	Life Aura - Power 11		a	the				Increases the hit point regeneration speed of yourself and nearby teammates.
_5EC2C1DC45574888	absf_stamina_aura_01	Stamina Aura - Power 1		a	the				Increases the stamina regeneration speed of yourself and nearby teammates.
_9EC2C5DC45574888	absf_stamina_aura_02	Stamina Aura - Power 2		a	the				Increases the stamina regeneration speed of yourself and nearby teammates.
_DEC2C9DC45574888	absf_stamina_aura_03	Stamina Aura - Power 3		a	the				Increases the stamina regeneration speed of yourself and nearby teammates.
_1FC2CDDC45574888	absf_stamina_aura_04	Stamina Aura - Power 4		a	the				Increases the stamina regeneration speed of yourself and nearby teammates.
_5FC2D1DC45574888	absf_stamina_aura_05	Stamina Aura - Power 5		a	the				Increases the stamina regeneration speed of yourself and nearby teammates.
_9FC2D5DC45574888	absf_stamina_aura_06	Stamina Aura - Power 6		a	the				Increases the stamina regeneration speed of yourself and nearby teammates.
_DFC2D9DC45574888	absf_stamina_aura_07	Stamina Aura - Power 7		a	the				Increases the stamina regeneration speed of yourself and nearby teammates.
_20C2DDDC45574888	absf_stamina_aura_08	Stamina Aura - Power 8		a	the				Increases the stamina regeneration speed of yourself and nearby teammates.
_60C2E1DC45574888	absf_stamina_aura_09	Stamina Aura - Power 9		a	the				Increases the stamina regeneration speed of yourself and nearby teammates.
_4BF7F5F0E317FCE5	absf_stamina_aura_10	Stamina Aura - Power 10		a	the				Increases the stamina regeneration speed of yourself and nearby teammates.
_8B07F5F0E317FCE5	absf_stamina_aura_11	Stamina Aura - Power 11		a	the				Increases the stamina regeneration speed of yourself and nearby teammates.
_949EEDA3871A6D82	absm_sap_aura_01	Sap Aura - Power 1		a	the				Increases the sap regeneration speed of yourself and nearby teammates.
_949EF1A3C71A6D82	absm_sap_aura_02	Sap Aura - Power 2		a	the				Increases the sap regeneration speed of yourself and nearby teammates.
_949EF5A3071A6D82	absm_sap_aura_03	Sap Aura - Power 3		a	the				Increases the sap regeneration speed of yourself and nearby teammates.
_949EF9A3481A6D82	absm_sap_aura_04	Sap Aura - Power 4		a	the				Increases the sap regeneration speed of yourself and nearby teammates.
_949EFDA3881A6D82	absm_sap_aura_05	Sap Aura - Power 5		a	the				Increases the sap regeneration speed of yourself and nearby teammates.
_949E01A3C81A6D82	absm_sap_aura_06	Sap Aura - Power 6		a	the				Increases the sap regeneration speed of yourself and nearby teammates.
_949E05A3081A6D82	absm_sap_aura_07	Sap Aura - Power 7		a	the				Increases the sap regeneration speed of yourself and nearby teammates.
_949E09A3491A6D82	absm_sap_aura_08	Sap Aura - Power 8		a	the				Increases the sap regeneration speed of yourself and nearby teammates.
_949E0DA3891A6D82	absm_sap_aura_09	Sap Aura - Power 9		a	the				Increases the sap regeneration speed of yourself and nearby teammates.
_373A551036814D82	absm_sap_aura_10	Sap Aura - Power 10		a	the				Increases the sap regeneration speed of yourself and nearby teammates.
_374A551076814D82	absm_sap_aura_11	Sap Aura - Power 11		a	the				Increases the sap regeneration speed of yourself and nearby teammates.
_B7CC105E4EAEDFF1	abm_mt_create_sap_crystal_00005	Sap Recharge Weapon 1 		a	the				Recharges the sap on your equipped weapon.
_B7DC105E4E5EE7F1	abm_mt_create_sap_crystal_00020	Sap Recharge Weapon 2 		a	the				Recharges the sap on your equipped weapon.
_B7EC105E4E5EF3F1	abm_mt_create_sap_crystal_00050	Sap Recharge Weapon 3 		a	the				Recharges the sap on your equipped weapon.
_B7FC105E4E5EDFF2	abm_mt_create_sap_crystal_00100	Sap Recharge Weapon 4 		a	the				Recharges the sap on your equipped weapon.
_8066E813C012ABE9	abm_mt_create_sap_crystal_00160	Sap Recharge Weapon 5 		a	the				Recharges the sap on your equipped weapon.
_B71C105E4E5EDFF3	abm_mt_create_sap_crystal_00200	Sap Recharge Weapon 6 		a	the				Recharges the sap on your equipped weapon.
_B72C105E4E5EF3F3	abm_mt_create_sap_crystal_00250	Sap Recharge Weapon 7 		a	the				Recharges the sap on your equipped weapon.
_39CF0ECB6F809F32	abe_use_item_power	Use Item Enchantment		a	the				Releases the enchantment in an item.
_2FE18E0A032C174D	abfmf01	Circular Attack 1		a	the				Allows you to inflict damage on all engaged enemies.
_2FE18E0A433C174D	abfmf02	Circular Attack 2		a	the				Allows you to inflict damage on all engaged enemies.
_2FE18E0A834C174D	abfmf03	Circular Attack 3		a	the				Allows you to inflict damage on all engaged enemies.
_2FE18E0AC45C174D	abfmf04	Circular Attack 4		a	the				Allows you to inflict damage on all engaged enemies.
_2FE18E0A046C174D	abfmf05	Circular Attack 5		a	the				Allows you to inflict damage on all engaged enemies.
_2FE18E0A447C174D	abfmf06	Circular Attack 6		a	the				Allows you to inflict damage on all engaged enemies.
_2FE18E0A848C174D	abfmf07	Circular Attack 7		a	the				Allows you to inflict damage on all engaged enemies.
_2FE18E0AC59C174D	abfmf08	Circular Attack 8		a	the				Allows you to inflict damage on all engaged enemies.
_2FE18E0A05AC174D	abfmf09	Circular Attack 9		a	the				Allows you to inflict damage on all engaged enemies.
_A8C7B8531E2D1EEF	abm_ml_fear_00010	Fear 1		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B8539E3D1EEF	abm_ml_fear_00030	Fear 2		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B853DF4D1EEF	abm_ml_fear_00040	Fear 3		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B8531F5D1EEF	abm_ml_fear_00050	Fear 4		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B8585F6D1EEF	abm_ml_fear_00065	Fear 5		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B853E07D1EEF	abm_ml_fear_00080	Fear 6		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B853DE9D1EEF	abm_ml_fear_00100	Fear 7		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B8535EAD1EEF	abm_ml_fear_00120	Fear 8		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B853DFBD1EEF	abm_ml_fear_00140	Fear 9		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_E4B3A8E6C9E879A5	abm_ml_fear_00160	Fear 10		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_E4B3A8E68AE879A5	abm_ml_fear_00180	Fear 11		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_E4B3A8E6C8F879A5	abm_ml_fear_00200	Fear 12		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_E4B3A8EB88F879A5	abm_ml_fear_00225	Fear 13		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_E4B3A8E68AF879A5	abm_ml_fear_00250	Fear 14		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8334EE19CEDAE8A	abm_ml_mesmerize_00040	Sleep 1		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_A8334EE19CEDAE8C	abm_ml_mesmerize_00050	Sleep 2		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_A8334EE19CEDC28E	abm_ml_mesmerize_00065	Sleep 3		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_A8334EE19CEDAE91	abm_ml_mesmerize_00080	Sleep 4		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_E8334EE19CEDAE8A	abm_ml_mesmerize_00100	Sleep 5		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_E8334EE19CEDAE8D	abm_ml_mesmerize_00120	Sleep 6		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_E8334EE19CEDAE90	abm_ml_mesmerize_00140	Sleep 7		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_E8334EE19CEDAE93	abm_ml_mesmerize_00160	Sleep 8		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_E8334EE19CEDAE96	abm_ml_mesmerize_00180	Sleep 9		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_CC6C14D2585FFEE6	abm_ml_mesmerize_00200	Sleep 10		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_CC6C14D2585F16E8	abm_ml_mesmerize_00225	Sleep 11		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_CC6C14D2585F06EB	abm_ml_mesmerize_00250	Sleep 12		a	the				Puts the enemy to sleep making them unable to move or fight. If they are attacked and lose points (hit points, sap, stamina or focus) then the enemy will wake up.
_3EDA551B258E8E97	abm_ml_stun_00050	Stun 1		a	the				Stuns the enemy making them unable to move or fight.
_3EDA5520659E8E97	abm_ml_stun_00065	Stun 2		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551BE6AE8E97	abm_ml_stun_00080	Stun 3		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551BE4CE8E97	abm_ml_stun_00100	Stun 4		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551B64DE8E97	abm_ml_stun_00120	Stun 5		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551BE5EE8E97	abm_ml_stun_00140	Stun 6		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551B65FE8E97	abm_ml_stun_00160	Stun 7		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551BE60E8E97	abm_ml_stun_00180	Stun 8		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551BE42E8E97	abm_ml_stun_00200	Stun 9		a	the				Stuns the enemy making them unable to move or fight.
_70BB07078FAF27E1	abm_ml_stun_00225	Stun 10		a	the				Stuns the enemy making them unable to move or fight.
_70BB070290AF27E1	abm_ml_stun_00250	Stun 11		a	the				Stuns the enemy making them unable to move or fight.
_7911017DEBE4BAAB	abm_mt_heal_00005	Heal Life 1		a	the				Restores some hit points to your target.
_B911017D2BE4BAAB	abm_mt_heal_00015	Heal Life 2		a	the				Restores some hit points to your target.
_F911019D6BE4BAAB	abm_mt_heal_00025	Heal Life 3		a	the				Restores some hit points to your target.
_3A110198ECE4BAAB	abm_mt_heal_00040	Heal Life 4		a	the				Restores some hit points to your target.
_7A11019D6CE4BAAB	abm_mt_heal_00065	Heal Life 5		a	the				Restores some hit points to your target.
_BA110198EBF4BAAB	abm_mt_heal_00100	Heal Life 6		a	the				Restores some hit points to your target.
_FA110198ECF4BAAB	abm_mt_heal_00140	Heal Life 7		a	the				Restores some hit points to your target.
_3B110198EDF4BAAB	abm_mt_heal_00180	Heal Life 8		a	the				Restores some hit points to your target.
_7B11019D6B04BAAB	abm_mt_heal_00225	Heal Life 9		a	the				Restores some hit points to your target.
_D6F3330FC8EC69E9	abm_mt_life_gift_00010	Life Gift 1		a	the				Uses some of your hit points to restore the hit points of a friendly target.
_D6F33310C8EC69EA	abm_mt_life_gift_00020	Life Gift 2		a	the				Uses some of your hit points to restore the hit points of a friendly target.
_D6F33311C8EC69EB	abm_mt_life_gift_00030	Life Gift 3		a	the				Uses some of your hit points to restore the hit points of a friendly target.
_D6F33312C8EC69ED	abm_mt_life_gift_00050	Life Gift 4		a	the				Uses some of your hit points to restore the hit points of a friendly target.
_D6F33313C8EC69F0	abm_mt_life_gift_00080	Life Gift 5		a	the				Uses some of your hit points to restore the hit points of a friendly target.
_16F33314C8EC69EA	abm_mt_life_gift_00120	Life Gift 6		a	the				Uses some of your hit points to restore the hit points of a friendly target.
_16F33315C8EC69EE	abm_mt_life_gift_00160	Life Gift 7		a	the				Uses some of your hit points to restore the hit points of a friendly target.
_56F33316C8EC69E8	abm_mt_life_gift_00200	Life Gift 8		a	the				Uses some of your hit points to restore the hit points of a friendly target.
_56F33317C8EC69ED	abm_mt_life_gift_00250	Life Gift 9		a	the				Uses some of your hit points to restore the hit points of a friendly target.
_59ED2C6AFADE2136	abm_mt_sap_gift_00005	Sap Gift 1		a	the				Uses some of your hit points to restore the sap of a friendly target.
_99ED2C6AFAEE2136	abm_mt_sap_gift_00015	Sap Gift 2		a	the				Uses some of your hit points to restore the sap of a friendly target.
_19ED2C6AFAFE2131	abm_mt_sap_gift_00030	Sap Gift 3		a	the				Uses some of your hit points to restore the sap of a friendly target.
_5AED2C6AFA0E2131	abm_mt_sap_gift_00040	Sap Gift 4		a	the				Uses some of your hit points to restore the sap of a friendly target.
_9AED2C6AFA1E2131	abm_mt_sap_gift_00050	Sap Gift 5		a	the				Uses some of your hit points to restore the sap of a friendly target.
_DAED2C6AFA2E2136	abm_mt_sap_gift_00065	Sap Gift 6		a	the				Uses some of your hit points to restore the sap of a friendly target.
_5BED2C6AFA3E2131	abm_mt_sap_gift_00080	Sap Gift 7		a	the				Uses some of your hit points to restore the sap of a friendly target.
_59FD2C6AFA4E2131	abm_mt_sap_gift_00100	Sap Gift 8		a	the				Uses some of your hit points to restore the sap of a friendly target.
_D9FD2C6AFA5E2131	abm_mt_sap_gift_00120	Sap Gift 9		a	the				Uses some of your hit points to restore the sap of a friendly target.
_85A191D2CA251EA2	abm_mt_sap_gift_00140	Sap Gift 10		a	the				Uses some of your hit points to restore the sap of a friendly target.
_05A191D20A251EA2	abm_mt_sap_gift_00160	Sap Gift 11		a	the				Uses some of your hit points to restore the sap of a friendly target.
_86A191D24A251EA2	abm_mt_sap_gift_00180	Sap Gift 12		a	the				Uses some of your hit points to restore the sap of a friendly target.
_84B191D28A251EA2	abm_mt_sap_gift_00200	Sap Gift 13		a	the				Uses some of your hit points to restore the sap of a friendly target.
_04B191D2CB251EA7	abm_mt_sap_gift_00225	Sap Gift 14		a	the				Uses some of your hit points to restore the sap of a friendly target.
_C5B191D20B251EA2	abm_mt_sap_gift_00250	Sap Gift 15		a	the				Uses some of your hit points to restore the sap of a friendly target.
_CF11A29C6AA75D05	abm_mt_sta_gift_00005	Stamina Gift 1		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_0F21A29C6AA75D05	abm_mt_sta_gift_00015	Stamina Gift 2		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_8F31A29C6AA75D00	abm_mt_sta_gift_00030	Stamina Gift 3		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_D041A29C6AA75D00	abm_mt_sta_gift_00040	Stamina Gift 4		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_1051A29C6AA75D00	abm_mt_sta_gift_00050	Stamina Gift 5		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_5061A29C6AA75D05	abm_mt_sta_gift_00065	Stamina Gift 6		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_D171A29C6AA75D00	abm_mt_sta_gift_00080	Stamina Gift 7		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_CF91A29C6AA75D00	abm_mt_sta_gift_00100	Stamina Gift 8		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_4FA1A29C6AA75D00	abm_mt_sta_gift_00120	Stamina Gift 9		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_56AAD615E8584728	abm_mt_sta_gift_00140	Stamina Gift 10		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_16AAD615E8584728	abm_mt_sta_gift_00160	Stamina Gift 11		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_D7AAD615E8584728	abm_mt_sta_gift_00180	Stamina Gift 12		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_15BAD615E8584728	abm_mt_sta_gift_00200	Stamina Gift 13		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_D6BAD615E858472D	abm_mt_sta_gift_00225	Stamina Gift 14		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_D7BAD615E8584728	abm_mt_sta_gift_00250	Stamina Gift 15		a	the				Uses some of your hit points to restore the stamina of a friendly target.
_C2E3FF074945F187	abm_mt_self_heal_00015	Self Heal 1		a	the				Restores some of your hit points in exchange for some sap.
_C2E3FF084945DD88	abm_mt_self_heal_00020	Self Heal 2		a	the				Restores some of your hit points in exchange for some sap.
_C2E3FF094945DD89	abm_mt_self_heal_00030	Self Heal 3		a	the				Restores some of your hit points in exchange for some sap.
_C2E3FF0A4945DD8A	abm_mt_self_heal_00040	Self Heal 4		a	the				Restores some of your hit points in exchange for some sap.
_C2E3FF0B4945DD8B	abm_mt_self_heal_00050	Self Heal 5		a	the				Restores some of your hit points in exchange for some sap.
_C2E3FF0C4945F18C	abm_mt_self_heal_00065	Self Heal 6		a	the				Restores some of your hit points in exchange for some sap.
_C2E3FF0D4945DD8E	abm_mt_self_heal_00080	Self Heal 7		a	the				Restores some of your hit points in exchange for some sap.
_02E3FF0E4945DD86	abm_mt_self_heal_00100	Self Heal 8		a	the				Restores some of your hit points in exchange for some sap.
_02E3FF0F4945DD88	abm_mt_self_heal_00120	Self Heal 9		a	the				Restores some of your hit points in exchange for some sap.
_99026E935ADC224F	abm_mt_self_heal_00140	Self Heal 10		a	the				Restores some of your hit points in exchange for some sap.
